"STATION","NAME","DATE","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00115712","MINONK, IL US","1990-01","0","0","11","4","0","0","0","28","4","0","0","12","0","0.0","0.68","59","3777","951","1.49","0.0","34.3","42.8","25.9"
"USC00115712","MINONK, IL US","1990-02","0","0","12","6","12","3","0","25","4","0","0","5","4","4.0","1.18","62","4679","902","3.74","7.0","32.8","41.8","23.8"
"USC00115712","MINONK, IL US","1990-03","9","9","15","10","0","0","0","18","2","3","0","18","0","0.0","1.50","79","5404","725","4.52","0.0","41.9","50.8","33.1"
"USC00115712","MINONK, IL US","1990-04","47","37","13","9","0","0","0","12","0","7","0","20","0","0.0","0.38","86","5882","478","1.77","0.0","50.3","61.1","39.5"
"USC00115712","MINONK, IL US","1990-05","52","5","12","9","0","0","0","0","0","16","0","36","0","0.0","1.45","80","6135","254","5.56","0.0","57.0","67.6","46.4"
"USC00115712","MINONK, IL US","1990-06","235","183","11","8","0","0","0","0","0","29","4","45","0","0.0","1.51","93","6156","20","6.35","0.0","70.4","82.4","58.4"
"USC00115712","MINONK, IL US","1990-07","481","246","14","10","0","0","0","0","0","30","6","54","0","0.0","2.16","98","6","6","5.92","0.0","72.8","83.6","61.9"
"USC00115712","MINONK, IL US","1990-08","683","202","12","7","0","0","0","0","0","31","5","47","0","0.0","1.20","94","18","13","3.48","0.0","71.1","82.5","59.7"
"USC00115712","MINONK, IL US","1990-09","831","148","6","3","0","0","0","0","0","24","3","37","0","0.0","0.40","98","128","109","0.94","0.0","66.3","78.9","53.6"
"USC00115712","MINONK, IL US","1990-10","844","13","9","7","0","0","0","14","0","10","0","25","0","0.0","0.96","86","581","453","4.17","0.0","50.8","64.3","37.2"
"USC00115712","MINONK, IL US","1990-11","844","0","8","8","0","0","0","15","0","6","0","18","0","0.0","3.60","76","1206","625","6.58","0.0","44.1","55.7","32.6"
"USC00115712","MINONK, IL US","1990-12","844","0","13","9","8","3","2","26","9","0","0","-3","3","1.5","1.35","59","2332","1125","3.70","3.8","28.7","37.1","20.3"
"USC00115712","MINONK, IL US","1991-01","0","0","11","6","21","6","4","30","21","0","0","-9","7","4.0","0.25","42","3696","1364","1.40","11.0","19.6","28.7","10.5"
"USC00115712","MINONK, IL US","1991-02","0","0","4","2","4","2","0","24","5","0","0","2","2","1.3","0.49","58","4602","906","0.66","2.6","31.4","39.0","23.9"
"USC00115712","MINONK, IL US","1991-03","3","3","15","10","5","2","0","17","1","4","0","19","10","9.0","1.70","81","5351","749","5.79","10.0","40.9","50.8","31.1"
"USC00115712","MINONK, IL US","1991-04","21","18","11","8","0","0","0","0","0","11","0","33","0","0.0","1.15","82","5671","320","3.30","0.0","54.9","66.8","43.1"
"USC00115712","MINONK, IL US","1991-05","207","186","13","9","0","0","0","0","0","28","2","39","0","0.0","2.00","94","5753","81","5.84","0.0","68.4","79.8","57.0"
"USC00115712","MINONK, IL US","1991-06","487","279","5","4","0","0","0","0","0","30","15","49","0","0.0","0.99","94","5755","2","1.90","0.0","74.2","87.6","60.9"
"USC00115712","MINONK, IL US","1991-07","828","341","6","1","0","0","0","0","0","31","18","52","0","0.0","0.18","99","0","0","0.30","0.0","76.4","89.7","63.1"
"USC00115712","MINONK, IL US","1991-08","1149","321","10","7","0","0","0","0","0","30","14","55","0","0.0","0.93","100","0","0","2.52","0.0","75.3","88.1","62.6"
"USC00115712","MINONK, IL US","1991-09","1331","182","8","5","0","0","0","0","0","22","8","33","0","0.0","1.15","96","143","143","2.13","0.0","66.3","79.6","53.0"
"USC00115712","MINONK, IL US","1991-10","1352","21","14","11","0","0","0","3","0","13","0","30","0","0.0","2.26","85","457","314","9.32","0.0","55.5","67.3","43.8"
"USC00115712","MINONK, IL US","1991-11","1352","0","19","15","7","2","0","18","8","1","0","6","2","1.5","0.75","70","1329","872","4.09","2.7","35.9","44.7","27.2"
"USC00115712","MINONK, IL US","1991-12","1352","0","7","4","5","2","2","28","7","0","0","-2","3","3.0","0.50","68","2331","1002","1.52","4.3","31.8","40.0","23.6"
"USC00115712","MINONK, IL US","1992-01","0","0","12","5","9","1","5","29","7","0","0","-7","2","1.5","0.15","50","3466","1134","0.78","2.3","28.4","38.0","18.8"
"USC00115712","MINONK, IL US","1992-02","0","0","9","3","0","0","0","24","3","0","0","7","0","0.0","0.87","62","4334","868","1.67","0.0","35.0","42.5","27.6"
"USC00115712","MINONK, IL US","1992-03","0","0","12","7","3","2","0","19","3","3","0","13","1","1.0","0.53","76","5080","746","2.07","2.5","40.9","51.7","30.2"
"USC00115712","MINONK, IL US","1992-04","0","0","15","6","0","0","0","8","0","6","0","22","0","0.3","0.40","81","5599","519","1.56","0.3","47.7","59.1","36.3"
"USC00115712","MINONK, IL US","1992-05","66","66","4","0","0","0","0","5","0","23","0","30","0","0.0","0.09","89","5812","213","0.19","0.0","60.3","75.4","45.2"
"USC00115712","MINONK, IL US","1992-06","196","130","8","7","0","0","0","0","0","28","1","40","0","0.0","0.83","91","5846","34","2.52","0.0","68.4","82.4","54.5"
"USC00115712","MINONK, IL US","1992-07","395","199","19","16","0","0","0","0","0","30","2","53","0","0.0","1.80","94","1","1","9.10","0.0","71.4","81.8","61.1"
"USC00115712","MINONK, IL US","1992-08","507","112","7","3","0","0","0","0","0","30","3","46","0","0.0","0.41","95","40","40","1.00","0.0","67.3","79.4","55.2"
"USC00115712","MINONK, IL US","1992-09","574","67","9","7","0","0","0","0","0","25","0","33","0","0.0","1.81","88","180","139","5.95","0.0","62.6","75.7","49.5"
"USC00115712","MINONK, IL US","1992-10","580","6","7","4","0","0","0","7","0","12","0","20","0","0.0","0.32","84","580","401","0.77","0.0","52.2","65.4","39.1"
"USC00115712","MINONK, IL US","1992-11","580","0","22","14","0","0","0","16","1","0","0","21","0","0.5","1.15","61","1355","774","6.34","1.1","38.4","44.3","32.5"
"USC00115712","MINONK, IL US","1992-12","580","0","10","8","8","1","2","29","7","0","0","-2","4","4.0","1.02","58","2451","1097","2.92","4.3","28.2","36.9","19.6"
"USC00115712","MINONK, IL US","1993-01","0","0","10","7","14","3","0","30","15","0","0","3","6","5.5","1.15","55","3682","1231","4.00","7.5","25.3","33.3","17.3"
"USC00115712","MINONK, IL US","1993-02","0","0","7","4","14","3","6","28","10","0","0","-7","10","4.5","0.87","52","4793","1111","2.77","12.0","25.3","34.9","15.7"
"USC00115712","MINONK, IL US","1993-03","0","0","13","8","8","1","0","23","5","1","0","8","5","2.0","1.28","72","5748","954","3.87","2.8","34.2","42.8","25.6"
"USC00115712","MINONK, IL US","1993-04","0","0","13","11","0","0","0","10","0","5","0","23","0","0.0","0.70","76","6267","519","3.90","0.0","47.7","59.1","36.3"
"USC00115712","MINONK, IL US","1993-05","43","43","13","4","0","0","0","0","0","27","0","37","0","0.0","1.01","88","6386","119","2.62","0.0","62.6","75.6","49.5"
"USC00115712","MINONK, IL US","1993-06","252","209","15","12","0","0","0","0","0","25","3","36","0","0.0","2.00","95","6449","63","7.54","0.0","69.9","81.7","58.1"
"USC00115712","MINONK, IL US","1993-07","564","311","17","11","0","0","0","0","0","31","6","58","0","0.0","1.29","94","0","0","7.20","0.0","75.0","84.5","65.6"
"USC00115712","MINONK, IL US","1993-08","853","290","17","10","0","0","0","0","0","31","6","52","0","0.0","1.30","95","1","1","5.81","0.0","74.3","85.1","63.5"
"USC00115712","MINONK, IL US","1993-09","880","27","12","8","0","0","0","0","0","21","0","34","0","0.0","3.02","86","139","138","9.04","0.0","61.3","71.9","50.7"
"USC00115712","MINONK, IL US","1993-10","886","6","6","4","0","0","0","6","0","10","0","24","0","0.0","0.80","84","570","431","2.65","0.0","51.3","63.8","38.8"
"USC00115712","MINONK, IL US","1993-11","886","0","11","6","1","0","0","15","2","0","0","13","1","0.5","0.66","68","1359","789","2.33","1.5","38.7","47.3","30.1"
"USC00115712","MINONK, IL US","1993-12","886","0","13","7","9","2","1","22","11","0","0","-2","5","2.5","0.57","57","2436","1077","1.71","5.0","29.2","36.6","21.8"
"USC00115712","MINONK, IL US","1994-01","0","0","13","6","23","5","12","29","18","0","0","-20","6","3.0","0.61","43","3912","1476","2.12","10.9","17.4","25.6","9.2"
"USC00115712","MINONK, IL US","1994-02","0","0","9","3","20","5","5","25","12","0","0","-5","10","4.5","0.52","63","5068","1156","1.07","14.5","23.7","34.3","13.2"
"USC00115712","MINONK, IL US","1994-03","0","0","4","2","4","0","0","21","0","2","0","14","8","0.0","0.48","78","5879","811","0.73","0.0","38.8","49.5","28.1"
"USC00115712","MINONK, IL US","1994-04","14","14","14","9","0","0","0","10","0","9","0","18","0","0.0","1.47","86","6336","457","3.52","0.0","50.2","63.2","37.3"
"USC00115712","MINONK, IL US","1994-05","71","57","5","4","0","0","0","1","0","22","1","31","0","0.0","0.70","90","6571","235","2.21","0.0","59.3","73.2","45.4"
"USC00115712","MINONK, IL US","1994-06","325","254","10","5","0","0","0","0","0","28","12","46","0","0.0","1.00","96","6591","20","2.90","0.0","72.8","86.0","59.6"
"USC00115712","MINONK, IL US","1994-07","573","247","9","6","0","0","0","0","0","31","7","51","0","0.0","2.62","95","4","4","4.51","0.0","72.8","84.4","61.2"
"USC00115712","MINONK, IL US","1994-08","712","140","10","9","0","0","0","0","0","30","0","45","0","0.0","1.87","89","31","27","6.02","0.0","68.6","80.0","57.3"
"USC00115712","MINONK, IL US","1994-09","808","95","10","4","0","0","0","0","0","21","1","43","0","0.0","1.11","90","138","106","3.04","0.0","64.6","76.0","53.3"
"USC00115712","MINONK, IL US","1994-10","814","6","6","3","0","0","0","4","0","11","0","31","0","0.0","0.72","85","446","308","1.34","0.0","55.2","66.4","44.1"
"USC00115712","MINONK, IL US","1994-11","814","0","11","10","0","0","0","18","0","1","0","23","0","0.0","1.65","72","1100","654","5.96","0.0","43.2","53.1","33.3"
"USC00115712","MINONK, IL US","1994-12","814","0","8","4","0","0","0","26","7","0","0","10","0","0.2","1.79","55","2054","953","2.55","0.2","33.2","39.6","26.9"
"USC00115712","MINONK, IL US","1995-01","0","0","10","4","5","2","2","31","19","0","0","0","1","1.0","2.04","49","3329","1275","3.71","3.0","23.9","30.8","17.0"
"USC00115712","MINONK, IL US","1995-02","0","0","5","1","3","0","1","28","8","0","0","0","1","0.5","0.64","58","4392","1064","0.71","1.3","27.0","36.8","17.2"
"USC00115712","MINONK, IL US","1995-03","0","0","13","5","2","1","0","18","5","6","0","4","1","1.0","0.55","76","5172","780","1.82","1.0","39.8","50.6","29.1"
"USC00115712","MINONK, IL US","1995-04","0","0","14","10","0","0","0","10","0","2","0","19","0","0.0","1.34","76","5748","575","5.72","0.0","45.8","57.0","34.6"
"USC00115712","MINONK, IL US","1995-05","6","6","17","11","0","0","0","0","0","15","0","37","0","0.0","2.27","81","5997","249","11.09","0.0","57.2","67.1","47.3"
"USC00115712","MINONK, IL US","1995-06","228","221","13","6","0","0","0","0","0","28","7","50","0","0.0","1.87","97","6012","15","4.58","0.0","71.9","83.5","60.3"
"USC00115712","MINONK, IL US","1995-07","552","324","10","6","0","0","0","0","0","31","13","51","0","0.0","1.36","102","2","2","3.19","0.0","76.8","88.5","65.1"
"USC00115712","MINONK, IL US","1995-08","993","440","11","6","0","0","0","0","0","31","17","61","0","0.0","1.36","96","2","0","4.13","0.0","79.2","89.9","68.5"
"USC00115712","MINONK, IL US","1995-09","1068","75","6","4","0","0","0","2","0","24","1","30","0","0.0","0.42","90","137","135","1.31","0.0","63.0","77.0","49.0"
"USC00115712","MINONK, IL US","1995-10","1082","14","13","8","0","0","0","2","0","14","0","32","0","0.0","1.45","86","473","336","3.83","0.0","54.6","67.1","42.1"
"USC00115712","MINONK, IL US","1995-11","1082","0","7","4","3","1","0","26","2","0","0","12","2","1.5","1.25","64","1427","954","2.40","2.0","33.2","43.0","23.4"
"USC00115712","MINONK, IL US","1995-12","1082","0","4","2",,"1","2","31","10","0","0","-3",,"3.5","0.18","58","2598","1171","0.34","3.8","27.2","35.9","18.6"
"USC00115712","MINONK, IL US","1996-01","0","0","9","5","9","2","3","29","14","0","0","-13","4","2.5","0.55","59","3875","1277","1.47","5.6","23.8","33.0","14.6"
"USC00115712","MINONK, IL US","1996-02","0","0","5","1","1","0","5","22","9","1","0","-20","1","0.8","0.50","74","4914","1038","0.63","1.0","29.2","39.9","18.5"
"USC00115712","MINONK, IL US","1996-03","0","0","9","6",,"2","1","27","9","0","0","0",,"1.0","0.33","68","5906","992","1.36","2.5","33.0","44.2","21.8"
"USC00115712","MINONK, IL US","1996-04","0","0","13","6","0","0","0","12","0","7","0","16","0","0.0","0.97","82","6465","559","2.94","0.0","46.4","59.5","33.2"
"USC00115712","MINONK, IL US","1996-05","67","67","21","14","0","0","0","0","0","11","3","36","0","0.0","1.51","93","6733","268","7.60","0.0","58.5","69.3","47.7"
"USC00115712","MINONK, IL US","1996-06","264","197","10","6","0","0","0","0","0","25","9","49","0","0.0","0.45","94","6761","28","1.64","0.0","70.6","81.6","59.6"
"USC00115712","MINONK, IL US","1996-07","497","232","13","11","0","0","0","0","0","30","9","50","0","0.0","2.15","97","6","6","6.21","0.0","72.3","84.9","59.7"
"USC00115712","MINONK, IL US","1996-08","731","234","6","3","0","0","0","0","0","31","6","52","0","0.0","0.56","94","7","1","0.89","0.0","72.5","84.5","60.5"
"USC00115712","MINONK, IL US","1996-09","814","83","9","4","0","0","0","0","0","23","0","40","0","0.0","0.92","88","112","106","1.60","0.0","64.2","77.4","51.0"
"USC00115712","MINONK, IL US","1996-10","826","12","10","6","0","0","0","4","0","15","0","25","0","0.0","0.81","82","459","346","2.48","0.0","54.2","66.9","41.5"
"USC00115712","MINONK, IL US","1996-11","826","0","11","3","0","0","0","26","4","0","0","9","0","0.5","0.76","64","1438","979","1.72","1.3","32.4","40.8","23.9"
"USC00115712","MINONK, IL US","1996-12","826","0","8","5","4","2","0","30","9","0","0","2","2","1.8","0.33","52","2598","1161","0.97","4.7","27.6","35.5","19.7"
"USC00115712","MINONK, IL US","1997-01","0","0","13","7","21","7","10","28","20","0","0","-10","11","4.5","0.31","65","4049","1451","1.61","19.5","18.2","28.4","8.0"
"USC00115712","MINONK, IL US","1997-02","0","0","7","5",,"2","0","27","5","0","0","9",,"5.0","2.70","59","5041","992","5.67","7.5","29.6","37.3","21.9"
"USC00115712","MINONK, IL US","1997-03","0","0","10","5","0","0","0","24","1","3","0","9","0","0.0","0.54","77","5813","772","1.76","0.0","40.1","51.6","28.6"
"USC00115712","MINONK, IL US","1997-04","0","0","10","6","4","2","0","14","0","4","0","16","11","11.0","1.10","76","6396","583","2.80","13.0","45.6","58.2","32.9"
"USC00115712","MINONK, IL US","1997-05","10","10","15","10","0","0","0","0","0","13","0","33","0","0.0","0.47","86","6705","310","2.51","0.0","55.3","68.4","42.2"
"USC00115712","MINONK, IL US","1997-06","191","181","12","6","0","0","0","0","0","26","11","46","0","0.0","0.36","95","6743","38","1.37","0.0","69.8","82.4","57.2"
"USC00115712","MINONK, IL US","1997-07","491","299","5","3","0","0","0","0","0","31","15","48","0","0.0","1.28","100","13","13","2.46","0.0","74.2","87.6","60.9"
"USC00115712","MINONK, IL US","1997-08","652","161","16","9","0","0","0","0","0","30","4","48","0","0.0","3.33","94","21","8","6.79","0.0","69.9","81.9","57.9"
"USC00115712","MINONK, IL US","1997-09","734","83","10","8","0","0","0","0","0","29","0","41","0","0.0","2.45","89","87","66","3.84","0.0","65.6","79.3","51.8"
"USC00115712","MINONK, IL US","1997-10","790","56","11","5","0","0","0","8","0","13","1","24","0","0.1","0.64","90","478","391","1.93","0.1","54.2","66.8","41.5"
"USC00115712","MINONK, IL US","1997-11","790","0","11","6",,"2","0","20","2","0","0","14",,"1.5","0.95","68","1305","827","2.36","3.5","37.4","45.9","29.0"
"USC00115712","MINONK, IL US","1997-12","790","0","10","6","10","4","0","30","9","0","0","11","5","4.5","0.53","48","2378","1073","1.65","11.2","30.4","36.4","24.4"
"USC00115712","MINONK, IL US","1998-01","0","0","11","6","18","2","2","26","10","0","0","-1","3","2.5","0.54","61","3484","1106","2.48","4.5","29.3","37.1","21.5"
"USC00115712","MINONK, IL US","1998-02","0","0","9","6","0","0","0","17","0","0","0","23","0","0.0","0.75","63","4155","671","2.60","0.0","37.7","46.2","29.3"
"USC00115712","MINONK, IL US","1998-03","9","9","16","10","9","4","0","21","4","4","0","2","4","3.0","1.44","80","4945","790","4.41","8.0","38.9","47.5","30.3"
"USC00115712","MINONK, IL US","1998-04","9","0","16","9","0","0","0","2","0","5","0","27","0","0.0","0.57","79","5360","415","2.93","0.0","51.2","62.4","39.9"
"USC00115712","MINONK, IL US","1998-05","120","111","15","8","0","0","0","0","0","26","5","45","0","0.0","1.96","92","5421","61","4.29","0.0","66.6","78.5","54.7"
"USC00115712","MINONK, IL US","1998-06","339","218","17","10","0","0","0","0","0","25","6","46","0","0.0","1.23","96","5470","48","7.10","0.0","70.7","81.2","60.2"
"USC00115712","MINONK, IL US","1998-07","641","303","6","5","0","0","0","0","0","31","6","55","0","0.0","1.10","95","0","0","2.88","0.0","74.8","86.6","63.0"
"USC00115712","MINONK, IL US","1998-08","942","300","8","4","0","0","0","0","0","31","6","53","0","0.0","0.32","93","0","0","1.00","0.0","74.7","86.3","63.0"
"USC00115712","MINONK, IL US","1998-09","1155","213","10","5","0","0","0","0","0","30","10","41","0","0.0","0.29","99","19","19","1.08","0.0","71.5","85.5","57.4"
"USC00115712","MINONK, IL US","1998-10","1160","6","11","8",,"0","0","2","0","14","0","30",,"0.0","0.90","82","315","296","3.06","0.0","55.6","67.7","43.5"
"USC00115712","MINONK, IL US","1998-11","1160","0","8","5","1","1","0","8","0","1","0","19","1","1.5","1.45","70","914","599","2.11","1.5","45.0","54.9","35.2"
"USC00115712","MINONK, IL US","1998-12","1160","0","8","4","1","2","1","25","5","1","0","-1","2","2.0","1.43","70","1846","931","1.90","3.0","35.0","45.2","24.8"
"USC00115712","MINONK, IL US","1999-01","0","0","16","9","29","5","8","31","21","0","0","-20","19","9.0","1.84","45","3285","1439","4.19","21.1","18.6","27.5","9.6"
"USC00115712","MINONK, IL US","1999-02","0","0","13","5","1","1","0","27","5","0","0","10","1","1.5","0.37","67","4221","936","1.52","2.1","31.6","41.1","22.1"
"USC00115712","MINONK, IL US","1999-03","0","0","6","3","12","2","0","27","4","1","0","5","7","7.5","0.84","72","5116","895","1.48","9.6","35.0","47.6","22.5"
"USC00115712","MINONK, IL US","1999-04","2","2","13","10","0","0","0","3","0","6","0","32","0","0.0","1.88","80","5516","400","4.83","0.0","51.8","62.5","41.0"
"USC00115712","MINONK, IL US","1999-05","74","72","13","11","0","0","0","0","0","26","0","37","0","0.0","1.19","88","5626","110","4.97","0.0","63.8","75.9","51.6"
"USC00115712","MINONK, IL US","1999-06","310","236","8","6","0","0","0","0","0","29","8","46","0","0.0","1.67","96","5647","20","4.90","0.0","72.2","84.0","60.4"
"USC00115712","MINONK, IL US","1999-07","738","427","7","5","0","0","0","0","0","31","17","50","0","0.0","0.63","101","0","0","1.48","0.0","78.8","90.7","66.9"
"USC00115712","MINONK, IL US","1999-08","941","204","8","5","0","0","0","0","0","31","6","49","0","0.0","0.83","98","0","0","2.66","0.0","71.6","84.4","58.7"
"USC00115712","MINONK, IL US","1999-09","1028","87","6","4","0","0","0","0","0","26","7","39","0","0.0","0.73","97","94","94","1.82","0.0","64.7","80.4","49.1"
"USC00115712","MINONK, IL US","1999-10","1037","9","8","2","0","0","0","8","0","15","0","24","0","0.0","0.87","84","464","370","1.16","0.0","53.4","67.9","38.8"
"USC00115712","MINONK, IL US","1999-11","1038","0","3","1","0","0","0","13","0","8","0","19","0","0.0","0.23","81","979","515","0.31","0.0","47.9","61.5","34.2"
"USC00115712","MINONK, IL US","1999-12",,,,,"6","1",,,,,,,"2","1.3",,,,,,"2.8",,,
"USC00115712","MINONK, IL US","2000-01","0","0","5","2","12","2","6","26","17","0","0","-11","7","7.5","0.64","64",,"1147","1.07","11.5","23.9","32.8","14.9"
"USC00115712","MINONK, IL US","2000-02","0","0","5","1","11","1","0","21","6","1","0","4","7","1.0","0.21","72",,"829","0.40","1.2","34.2","43.5","24.9"
"USC00115712","MINONK, IL US","2000-03","0","0","7","6","0","0","0","17","0","7","0","18","0","0.0","0.56","79",,"600","2.07","0.0","45.7","57.9","33.5"
"USC00115712","MINONK, IL US","2000-04","0","0","9","7","0","0","0","6","0","8","0","25","0","0.0","0.70","78",,"413","2.91","0.0","50.5","62.7","38.3"
"USC00115712","MINONK, IL US","2000-05",,,"15","9","0","0","0","0",,,,"37","0","0.0","1.25",,,,"4.99","0.0",,,"53.0"
"USC00115712","MINONK, IL US","2000-06",,,"15","5","0","0","0","0",,,,"43","0","0.0","0.93",,,,"3.33","0.0",,,"59.1"
"USC00115712","MINONK, IL US","2000-07",,,"7","5","0","0","0","0",,,,"47","0","0.0","0.73",,,,"2.04","0.0",,,"61.6"
"USC00115712","MINONK, IL US","2000-08",,"258","10","7","0","0","0","0","0","31","3","49","0","0.0","0.36","93",,"1","1.75","0.0","73.3","85.3","61.3"
"USC00115712","MINONK, IL US","2000-09",,"159","8","8","0","0","0","0","0","25","8","36","0","0.0","0.88","97",,"120","3.77","0.0","66.3","80.0","52.6"
"USC00115712","MINONK, IL US","2000-10",,"8","9","4","0","0","0","5","0","18","0","24","0","0.0","1.08","85",,"245","1.79","0.0","56.8","69.9","43.6"
"USC00115712","MINONK, IL US","2000-11",,"4","9","7","0","0","0","22","4","2","0","9","0","0.0","0.84","80",,"813","2.92","0.0","37.4","46.3","28.5"
"USC00115712","MINONK, IL US","2000-12",,"0","10","5","22","7","10","29","22","0","0","-12","14","4.0","0.25","42",,"1438","1.20","20.5","15.1","24.4","5.8"
"USC00115712","MINONK, IL US","2001-01","0","0","7","4","29","1","3","30","15","0","0","-5","14","2.1","1.32","41",,"1273","2.35","4.0","22.7","30.7","14.6"
"USC00115712","MINONK, IL US","2001-02","0","0","10","9","0","0","2","24","9","0","0","-4","0","0.2","1.41","57",,"1025","3.98","0.2","27.4","37.3","17.6"
"USC00115712","MINONK, IL US","2001-03","0","0","3","3","1","1","0","26","2","0","0","11","3","2.3","0.53","60",,"836","0.90","2.5","34.0","45.2","22.7"
"USC00115712","MINONK, IL US","2001-04","9","9","15","7","0","0","0","7","0","14","0","24","0","0.0","1.10","83",,"318","3.01","0.0","54.4","68.2","40.6"
"USC00115712","MINONK, IL US","2001-05","99","89","17","8","0","0","0","0","0","23","1","42","0","0.0","0.91","92",,"113","3.46","0.0","64.4","76.3","52.4"
"USC00115712","MINONK, IL US","2001-06","269","171","7","5","0","0","0","0","0","25","4","42","0","0.0","1.89","93",,"63","4.77","0.0","68.6","79.3","57.8"
"USC00115712","MINONK, IL US","2001-07","557","288","11","9","0","0","0","0","0","31","9","43","0","0.0","1.75","96","3","3","5.63","0.0","74.8","85.7","63.9"
"USC00115712","MINONK, IL US","2001-08","820","263","9","6","0","0","0","0","0","31","8","49","0","0.0","1.16","95","8","5","4.50","0.0","73.3","84.4","62.2"
"USC00115712","MINONK, IL US","2001-09","887","67","8","6","0","0","0","0","0","24","0","35","0","0.0","1.41","89","140","132","3.04","0.0","62.9","75.4","50.3"
"USC00115712","MINONK, IL US","2001-10","894","7","11","8","0","0","0","6","0","8","0","27","0","0.0","1.67","83","486","346","5.76","0.0","52.5","63.9","41.2"
"USC00115712","MINONK, IL US","2001-11","894","0","7","5","0","0","0","6","0","7","0","22","0","0.0","0.60","75","926","440","2.03","0.0","48.9","61.0","36.9"
"USC00115712","MINONK, IL US","2001-12","894","0","8","6","2","1","0","25","7","0","0","3","2","2.1","0.36","67","1895","969","1.27","2.3","33.7","42.9","24.6"
"USC00115712","MINONK, IL US","2002-01","0","0","4","3","3","2","0","27","6","0","0","1","3","1.5","1.32","63","2933","1037","2.64","3.7","31.5","41.8","21.3"
"USC00115712","MINONK, IL US","2002-02","0","0","6","3","9","1","0","21","3","0","0","8","3","2.0","0.64","63","3752","819","1.26","2.0","32.4","42.1","22.7"
"USC00115712","MINONK, IL US","2002-03","0","0","9","5","5","2","2","23","4","0","0","-8","7","4.0","0.47","67","4641","889","1.55","7.4","34.7","45.0","24.4"
"USC00115712","MINONK, IL US","2002-04","42","42","10","7","0","0","0","8","0","7","1","21","0","0.0","1.45","90","5109","468","4.43","0.0","50.5","61.1","40.0"
"USC00115712","MINONK, IL US","2002-05","80","38","14","9","0","0","0","2","0","12","0","29","0","0.0","1.96","87","5382","273","4.89","0.0","57.4","68.2","46.6"
"USC00115712","MINONK, IL US","2002-06","343","262","9","7","0","0","0","0","0","28","10","51","0","0.0","4.73","94","5397","14","6.75","0.0","73.3","84.4","62.1"
"USC00115712","MINONK, IL US","2002-07","685","342","4","3","0","0","0","0","0","31","16","51","0","0.0","0.37","97","0","0","0.84","0.0","76.5","88.3","64.7"
"USC00115712","MINONK, IL US","2002-08","950","265","8","5","0","0","0","0","0","31","6","52","0","0.0","1.16","93","0","0","3.57","0.0","73.5","84.7","62.4"
"USC00115712","MINONK, IL US","2002-09","1104","154","6","5","0","0","0","0","0","28","4","35","0","0.0","0.40","93","64","64","1.34","0.0","68.0","81.7","54.3"
"USC00115712","MINONK, IL US","2002-10","1129","25","11","6","0","0","0","7","0","11","0","24","0","0.0","0.53","88","544","480","1.58","0.0","50.3","61.9","38.6"
"USC00115712","MINONK, IL US","2002-11","1129","0","8","2","0","0","0","21","2","0","0","10","0","0.3","0.22","66","1345","801","0.69","0.3","37.7","47.9","27.4"
"USC00115712","MINONK, IL US","2002-12","1129","0","3","3","5","1","0","30","7","0","0","4","3","2.9","0.43","61","2425","1079","0.98","2.9","30.2","40.3","20.1"
"USC00115712","MINONK, IL US","2003-01","0","0","8","1","6","1","5","28","18","0","0","-12","2","1.5","0.10","58","3681","1257","0.34","3.1","20.1","30.0","10.1"
"USC00115712","MINONK, IL US","2003-02","0","0","8","3","9","4","1","28","13","0","0","-7","3","4.0","0.42","51","4843","1161","1.04","10.8","23.5","33.7","13.3"
"USC00115712","MINONK, IL US","2003-03","0","0","7","5","2","1","0","19","5","4","0","4","2","3.0","0.57","77","5639","796","1.99","3.0","39.3","51.0","27.6"
"USC00115712","MINONK, IL US","2003-04","15","15","7","5","0","0","0","10","0","12","0","23","0","0.0","0.60","86","6036","397","1.66","0.0","52.2","64.8","39.6"
"USC00115712","MINONK, IL US","2003-05","27","12","10","7","0","0","0","0","0","19","0","33","0","0.0","1.43","87","6213","177","4.94","0.0","59.4","71.6","47.2"
"USC00115712","MINONK, IL US","2003-06","156","129","10","6","0","0","0","0","0","24","3","36","0","0.0","1.36","92","6268","56","3.34","0.0","67.2","78.3","56.2"
"USC00115712","MINONK, IL US","2003-07","427","272","11","7","0","0","0","0","0","31","7","51","0","0.0","1.52","96","2","2","6.00","0.0","73.7","84.5","62.9"
"USC00115712","MINONK, IL US","2003-08","703","276","8","5","0","0","0","0","0","31","8","52","0","0.0","0.39","97","2","0","1.52","0.0","73.9","86.1","61.7"
"USC00115712","MINONK, IL US","2003-09","769","66","7","6","0","0","0","0","0","23","0","33","0","0.0","1.65","86","124","121","3.58","0.0","63.2","76.0","50.3"
"USC00115712","MINONK, IL US","2003-10","775","6","8","5","0","0","0","8","0","13","0","24","0","0.0","0.70","87","504","380","1.63","0.0","52.5","66.6","38.4"
"USC00115712","MINONK, IL US","2003-11","775","0","10","6","0","0","0","16","1","2","0","17","0","0.0","1.30","73","1140","636","3.84","0.0","42.4","52.7","32.1"
