,COUNTY,YEAR,MONTH,TMP_HIGH,TMP_AVG,TMP_LOW,DP_HIGH,DP_AVG,DP_LOW,HUM_HIGH,HUM_AVG,HUM_LOW,SEALVL_HIGH,SEALVL_AVG,SEALVL_LOW,VIS_HIGH,VIS_AVG,VIS_LOW,WIND_HIGH,WIND_AVG,PRECIP,NUMDAY_RAIN,NUM_DAYS_SNOW,NUM_DAYS_FOG,NUM_DAYS_THNDRSTRM
2734,ogle,2010,DEC,51.0,17.8709677419,-6.0,50.0,15.1935483871,-11.0,99.0,84.3225806452,57.0,30.51,30.0732258065,29.47,10.0,6.61290322581,0.0,40.0,8.90322580645,0.95,6.0,19.0,9.0,1.0
2735,ogle,2011,JAN,35.0,19.1290322581,-12.0,32.0,13.9032258065,-17.0,100.0,78.6774193548,35.0,30.5,30.0425806452,29.42,10.0,7.61290322581,0.0,33.0,8.70967741935,0.38,2.0,15.0,5.0,0.0
2736,ogle,2011,FEB,52.0,24.0714285714,-21.0,50.0,19.5714285714,-28.0,100.0,80.7142857143,51.0,30.51,30.025,29.53,10.0,8.21428571429,0.0,38.0,10.75,1.49,7.0,11.0,3.0,1.0
2737,ogle,2011,MAR,69.0,37.9677419355,21.0,55.0,28.8064516129,1.0,100.0,72.1612903226,14.0,30.52,30.104516129,29.41,10.0,8.83870967742,0.0,31.0,9.61290322581,1.95,7.0,3.0,1.0,3.0
2738,ogle,2011,ARP,86.0,50.2333333333,32.0,64.0,39.5333333333,19.0,100.0,70.0666666667,22.0,30.39,29.81,29.2,10.0,8.4,0.0,37.0,12.0666666667,3.57,16.0,1.0,1.0,7.0
2739,ogle,2011,MAY,95.0,62.064516129,32.0,72.0,48.4193548387,21.0,100.0,63.5161290323,20.0,30.43,29.9058064516,29.54,10.0,9.0,0.0,33.0,10.8064516129,2.59,15.0,0.0,2.0,9.0
2740,ogle,2011,JUN,98.0,69.8,50.0,72.0,57.4666666667,39.0,100.0,66.9,19.0,30.26,29.9123333333,29.57,10.0,9.16666666667,0.0,33.0,8.5,3.77,14.0,0.0,1.0,9.0
2741,ogle,2011,JUL,95.0,75.9032258065,53.0,79.0,64.5806451613,46.0,100.0,69.4516129032,26.0,30.14,29.9741935484,29.79,10.0,9.09677419355,0.0,43.0,4.41935483871,5.08,12.0,0.0,2.0,11.0
2742,ogle,2011,AUG,89.0,69.5483870968,48.0,79.0,60.2903225806,45.0,100.0,73.2580645161,32.0,30.11,29.935483871,29.66,10.0,8.74193548387,0.0,32.0,3.61290322581,4.15,8.0,0.0,4.0,7.0
2743,ogle,2011,SEP,89.0,58.6666666667,33.0,73.0,48.6,27.0,100.0,71.0666666667,22.0,30.39,30.0096666667,29.53,10.0,8.73333333333,0.0,34.0,6.33333333333,3.0,11.0,0.0,2.0,3.0
2744,ogle,2011,OCT,82.0,51.5483870968,26.0,59.0,38.3225806452,19.0,100.0,66.1935483871,17.0,30.36,30.0116129032,29.52,10.0,9.51612903226,0.0,31.0,6.74193548387,1.37,9.0,0.0,3.0,2.0
2745,ogle,2011,NOV,66.0,40.2666666667,21.0,50.0,32.7666666667,7.0,100.0,76.8,26.0,30.34,29.9883333333,29.29,10.0,8.86666666667,1.0,34.0,11.5,3.15,10.0,1.0,0.0,0.0
2746,ogle,2011,DEC,54.0,32.1935483871,8.0,53.0,28.3225806452,6.0,100.0,86.1612903226,49.0,30.51,30.1061290323,29.42,10.0,8.45161290323,0.0,31.0,8.93548387097,1.84,9.0,3.0,2.0,1.0
2747,ogle,2012,JAN,54.0,26.9032258065,1.0,49.0,22.3548387097,-9.0,100.0,82.8387096774,35.0,30.44,29.9693548387,29.32,10.0,8.29032258065,0.0,37.0,10.5483870968,0.26,6.0,14.0,3.0,1.0
2748,ogle,2012,FEB,50.0,30.0689655172,7.0,47.0,26.3103448276,-2.0,100.0,84.7931034483,31.0,30.47,30.0786206897,29.41,10.0,7.44827586207,0.0,36.0,9.8275862069,0.89,12.0,8.0,5.0,0.0
2749,ogle,2012,MAR,84.0,51.4838709677,13.0,65.0,41.9677419355,9.0,99.0,73.3548387097,25.0,30.54,29.9867741935,29.34,10.0,8.96774193548,0.0,33.0,11.8709677419,1.52,9.0,5.0,2.0,7.0
2750,ogle,2012,ARP,76.0,49.9,25.0,64.0,36.6,11.0,99.0,63.5333333333,19.0,30.39,29.9976666667,29.49,10.0,9.33333333333,0.0,38.0,10.7666666667,1.57,13.0,0.0,1.0,8.0
2751,ogle,2012,MAY,97.0,64.3870967742,39.0,70.0,47.6451612903,27.0,99.0,58.5161290323,14.0,30.27,29.9664516129,29.53,10.0,9.25806451613,0.0,40.0,9.93548387097,2.34,12.0,0.0,3.0,9.0
2752,ogle,2012,JUN,97.0,70.5666666667,47.0,77.0,54.7333333333,35.0,98.0,58.1666666667,21.0,30.21,29.9493333333,29.67,10.0,9.83333333333,2.0,33.0,7.86666666667,0.73,8.0,0.0,0.0,4.0
2753,ogle,2012,JUL,97.0,76.0967741935,54.0,80.0,67.3548387097,48.0,98.0,75.2903225806,31.0,30.17,29.9819354839,29.59,10.0,9.32258064516,1.0,30.0,4.54838709677,2.45,10.0,0.0,0.0,9.0
2754,ogle,2012,AUG,93.0,69.3548387097,47.0,74.0,59.0,35.0,99.0,71.7096774194,21.0,30.18,29.9958064516,29.79,10.0,9.22580645161,0.0,20.0,3.93548387097,1.54,7.0,0.0,5.0,5.0
2755,ogle,2012,SEP,94.0,62.3333333333,30.0,72.0,48.2333333333,21.0,99.0,65.2,17.0,30.37,30.027,29.76,10.0,9.46666666667,0.0,29.0,5.56666666667,1.85,9.0,0.0,4.0,4.0
2756,ogle,2012,OCT,79.0,48.3870967742,23.0,65.0,39.5483870968,14.0,100.0,74.064516129,27.0,30.46,29.9525806452,29.31,10.0,9.29032258065,0.0,30.0,9.0,2.55,11.0,0.0,1.0,6.0
2757,ogle,2012,NOV,68.0,37.5333333333,10.0,56.0,30.9333333333,8.0,100.0,77.8333333333,34.0,30.52,30.1563333333,29.69,10.0,8.4,0.0,39.0,8.0,0.47,7.0,1.0,3.0,2.0
2758,ogle,2012,DEC,69.0,32.5161290323,8.0,60.0,29.2580645161,6.0,100.0,85.9677419355,38.0,30.44,29.9764516129,29.06,10.0,8.06451612903,0.0,38.0,10.1290322581,1.29,13.0,4.0,4.0,0.0
2759,ogle,2013,JAN,61.0,23.3870967742,-2.0,59.0,18.8709677419,-8.0,100.0,79.935483871,39.0,30.63,30.0987096774,29.25,10.0,8.77419354839,0.0,37.0,11.1935483871,2.77,11.0,9.0,3.0,1.0
2760,ogle,2013,FEB,49.0,23.1785714286,-2.0,43.0,20.4642857143,-8.0,100.0,84.6428571429,52.0,30.38,29.9842857143,29.45,10.0,8.32142857143,0.0,36.0,11.8214285714,1.01,12.0,15.0,0.0,0.0
2761,ogle,2013,MAR,55.0,28.5161290323,-2.0,43.0,23.7096774194,-6.0,100.0,80.3548387097,39.0,30.45,30.0564516129,29.57,10.0,8.48387096774,0.0,31.0,10.0,1.05,12.0,9.0,3.0,0.0
2762,ogle,2013,ARP,86.0,45.6,19.0,60.0,36.8,12.0,99.0,73.6666666667,28.0,30.49,29.983,29.41,10.0,9.26666666667,0.0,37.0,12.1,4.96,15.0,1.0,1.0,7.0
2763,ogle,2013,MAY,93.0,61.5806451613,30.0,71.0,48.8387096774,19.0,98.0,66.6451612903,14.0,30.46,29.9661290323,29.64,10.0,9.22580645161,0.0,38.0,9.58064516129,2.42,18.0,0.0,1.0,7.0
2764,ogle,2013,JUN,88.0,67.9333333333,41.0,76.0,57.7333333333,36.0,99.0,71.9333333333,28.0,30.19,29.932,29.62,10.0,9.36666666667,0.0,32.0,7.13333333333,5.17,18.0,0.0,2.0,10.0
2765,ogle,2013,JUL,93.0,70.064516129,44.0,76.0,60.9677419355,39.0,97.0,73.3548387097,30.0,30.34,30.0477419355,29.7,10.0,9.1935483871,0.0,22.0,4.77419354839,0.55,9.0,0.0,2.0,4.0
2766,ogle,2013,AUG,92.0,68.8387096774,45.0,75.0,60.4516129032,43.0,97.0,75.5483870968,33.0,30.27,30.0616129032,29.78,10.0,9.0,0.0,21.0,4.0,3.08,7.0,0.0,3.0,6.0
2767,ogle,2013,SEP,92.0,63.5,37.0,74.0,54.3666666667,35.0,98.0,74.7666666667,29.0,30.37,30.0296666667,29.75,10.0,9.23333333333,0.0,25.0,4.63333333333,1.17,10.0,0.0,3.0,4.0
2768,ogle,2013,OCT,81.0,50.1612903226,21.0,69.0,42.1290322581,20.0,99.0,76.1935483871,22.0,30.41,30.0025806452,29.28,10.0,8.87096774194,0.0,22.0,6.03225806452,4.7,14.0,2.0,3.0,5.0
2769,ogle,2013,NOV,65.0,34.1333333333,7.0,61.0,28.0,2.0,100.0,76.9333333333,36.0,30.72,30.1593333333,29.18,10.0,9.16666666667,0.0,45.0,10.1,3.0,8.0,3.0,1.0,3.0
2770,ogle,2013,DEC,52.0,18.6451612903,-14.0,51.0,15.5483870968,-20.0,100.0,82.4516129032,48.0,30.7,30.0896774194,29.49,10.0,7.54838709677,0.0,30.0,7.25806451613,0.15,8.0,19.0,4.0,0.0
2771,ogle,2014,JAN,41.0,12.6451612903,-18.0,35.0,7.61290322581,-26.0,99.0,77.7096774194,40.0,30.61,29.9896774194,29.38,10.0,8.16129032258,0.0,34.0,13.1612903226,0.51,2.0,19.0,3.0,0.0
2772,ogle,2014,FEB,42.0,11.7857142857,-26.0,40.0,6.07142857143,-33.0,97.0,75.4285714286,36.0,30.52,30.0853571429,29.16,10.0,8.67857142857,0.0,43.0,9.46428571429,0.81,1.0,12.0,3.0,2.0
2773,ogle,2014,MAR,62.0,29.4516129032,-10.0,48.0,22.0322580645,-19.0,98.0,74.3548387097,36.0,30.51,30.0541935484,29.4,10.0,9.06451612903,0.0,31.0,10.5483870968,0.32,4.0,10.0,1.0,3.0
2774,ogle,2014,ARP,81.0,47.7,23.0,60.0,35.4333333333,16.0,97.0,66.5333333333,17.0,30.36,29.9226666667,29.35,10.0,9.33333333333,0.0,33.0,11.3,1.16,12.0,1.0,2.0,7.0
2775,ogle,2014,MAY,91.0,60.4193548387,32.0,70.0,46.9677419355,24.0,99.0,63.7741935484,15.0,30.25,29.98,29.67,10.0,9.58064516129,0.0,33.0,10.0,1.73,16.0,1.0,1.0,9.0
2776,ogle,2014,JUN,90.0,69.8620689655,48.0,76.0,59.4137931034,35.0,97.0,71.4137931034,25.0,30.1,29.9303448276,29.64,10.0,9.0,0.0,32.0,8.24137931034,6.43,18.0,0.0,3.0,10.0
2777,ogle,2014,JUL,90.0,67.3548387097,46.0,76.0,58.0967741935,43.0,97.0,73.8387096774,36.0,30.32,30.0125806452,29.63,10.0,9.41935483871,0.0,29.0,5.61290322581,1.51,11.0,0.0,1.0,5.0
2778,ogle,2014,AUG,86.0,70.1612903226,46.0,76.0,62.6129032258,45.0,97.0,78.6451612903,39.0,30.18,30.0032258065,29.72,10.0,8.64516129032,0.0,23.0,4.06451612903,2.43,12.0,0.0,2.0,9.0
2779,ogle,2014,SEP,83.0,60.6551724138,34.0,73.0,52.0689655172,34.0,99.0,77.1724137931,33.0,30.39,30.0886206897,29.52,10.0,9.31034482759,0.0,26.0,5.0,1.56,9.0,0.0,3.0,6.0
2780,ogle,2014,OCT,77.0,48.6451612903,26.0,64.0,41.2903225806,18.0,100.0,76.0322580645,21.0,30.41,29.9312903226,29.46,10.0,9.1935483871,0.0,32.0,6.38709677419,1.65,16.0,1.0,4.0,1.0
2781,ogle,2014,NOV,64.0,30.1,0.0,54.0,23.9,-4.0,100.0,77.1666666667,30.0,30.48,30.0263333333,29.09,10.0,8.7,0.0,32.0,10.0666666667,0.78,9.0,9.0,5.0,0.0
2782,ogle,2014,DEC,50.0,28.9032258065,1.0,47.0,25.6129032258,-6.0,100.0,85.5161290323,39.0,30.72,30.1790322581,29.49,10.0,7.45161290323,0.0,28.0,8.45161290323,0.3,5.0,1.0,7.0,0.0
2783,ogle,2015,JAN,39.0,19.0967741935,-14.0,33.0,16.0322580645,-19.0,100.0,83.6129032258,52.0,30.81,30.1522580645,29.59,10.0,7.87096774194,0.0,31.0,8.8064516129,0.38,6.0,11.0,4.0,0.0
2784,ogle,2015,FEB,35.0,9.53571428571,-22.0,33.0,5.60714285714,-27.0,100.0,77.0,46.0,30.75,30.1778571429,29.57,10.0,8.53571428571,0.0,36.0,8.75,0.05,1.0,12.0,2.0,0.0
2785,ogle,2015,MAR,70.0,32.6129032258,-10.0,54.0,25.5161290323,-15.0,100.0,76.4838709677,27.0,30.54,30.1535483871,29.64,10.0,8.61290322581,0.0,28.0,7.96774193548,0.39,7.0,4.0,3.0,0.0
2786,ogle,2015,ARP,77.0,48.9333333333,23.0,66.0,35.2,14.0,100.0,62.8333333333,19.0,30.29,29.9576666667,29.25,10.0,9.36666666667,0.0,38.0,10.0,2.01,11.0,0.0,1.0,5.0
2787,ogle,2015,MAY,83.0,60.2580645161,30.0,70.0,51.3225806452,28.0,100.0,74.5161290323,20.0,30.49,30.0661290323,29.75,10.0,9.16129032258,0.0,33.0,9.87096774194,5.22,17.0,0.0,1.0,7.0
2788,ogle,2015,JUN,90.0,67.7333333333,41.0,76.0,60.6,37.0,100.0,79.1666666667,33.0,30.26,29.953,29.66,10.0,8.8,0.0,31.0,6.36666666667,6.98,16.0,0.0,3.0,14.0
2789,ogle,2015,JUL,89.0,69.2580645161,52.0,80.0,63.0,50.0,100.0,79.4516129032,37.0,30.17,29.9638709677,29.59,10.0,9.03225806452,0.0,28.0,4.58064516129,2.68,11.0,0.0,1.0,8.0
2790,ogle,2015,AUG,87.0,67.3870967742,46.0,74.0,61.064516129,46.0,100.0,79.9032258065,38.0,30.22,30.0029032258,29.62,10.0,9.09677419355,0.0,26.0,4.8064516129,2.74,8.0,0.0,2.0,7.0
2791,ogle,2015,SEP,89.0,66.3666666667,40.0,74.0,58.0333333333,39.0,100.0,77.2666666667,32.0,30.28,30.0653333333,29.71,10.0,9.23333333333,1.0,23.0,5.16666666667,2.77,8.0,0.0,0.0,7.0
2792,ogle,2015,OCT,79.0,52.2258064516,24.0,63.0,42.3870967742,14.0,100.0,72.6129032258,14.0,30.51,30.0780645161,29.43,10.0,9.16129032258,0.0,32.0,8.25806451613,1.2,9.0,0.0,3.0,3.0
2793,ogle,2015,NOV,71.0,40.9666666667,-2.0,61.0,35.5666666667,-6.0,100.0,82.2333333333,35.0,30.46,30.0756666667,29.23,10.0,8.76666666667,0.0,40.0,11.1666666667,2.83,12.0,3.0,3.0,2.0
2794,ogle,2015,DEC,60.0,36.5483870968,14.0,59.0,33.6451612903,8.0,100.0,88.7096774194,53.0,30.62,29.9574193548,29.08,10.0,7.48387096774,0.0,40.0,11.3870967742,2.48,11.0,8.0,7.0,5.0
2795,ogle,2016,JAN,42.0,24.037037037,-3.0,41.0,21.0,-7.0,100.0,84.7777777778,60.0,30.54,29.9955555556,29.4,10.0,8.55555555556,0.0,30.0,9.59259259259,0.29,4.0,5.0,2.0,1.0
2796,ogle,2016,FEB,60.0,28.6896551724,2.0,48.0,22.9655172414,-10.0,100.0,78.8965517241,42.0,30.62,30.0137931034,29.45,10.0,8.55172413793,0.0,50.0,10.4137931034,0.33,2.0,9.0,4.0,1.0
2797,ogle,2016,MAR,69.0,41.8709677419,10.0,59.0,36.1612903226,7.0,100.0,80.064516129,37.0,30.39,29.9522580645,29.29,10.0,8.61290322581,0.0,43.0,10.1935483871,2.03,13.0,7.0,0.0,4.0
2798,ogle,2016,ARP,84.0,47.9333333333,22.0,61.0,36.6666666667,12.0,100.0,67.6333333333,24.0,30.46,30.009,29.53,10.0,9.06666666667,0.0,44.0,10.4,1.51,12.0,2.0,1.0,5.0
2799,ogle,2016,MAY,88.0,59.4193548387,32.0,70.0,48.3870967742,26.0,99.0,68.8709677419,23.0,30.27,29.9922580645,29.63,10.0,9.29032258065,0.0,36.0,8.83870967742,4.83,15.0,0.0,0.0,9.0
2800,ogle,2016,JUN,91.0,69.9,47.0,75.0,59.4666666667,38.0,100.0,69.7666666667,31.0,30.25,29.9803333333,29.67,10.0,9.56666666667,0.0,36.0,6.56666666667,2.23,9.0,0.0,2.0,7.0
2801,ogle,2016,JUL,89.0,71.3870967742,52.0,82.0,65.935483871,50.0,100.0,82.8387096774,45.0,30.27,29.9970967742,29.73,10.0,8.93548387097,0.0,25.0,4.70967741935,3.65,12.0,0.0,5.0,10.0
2802,ogle,2016,AUG,88.0,71.4193548387,49.0,78.0,66.5483870968,49.0,100.0,85.0322580645,49.0,30.26,30.03,29.65,10.0,8.8064516129,0.0,24.0,4.16129032258,4.21,17.0,0.0,4.0,12.0
2803,ogle,2016,SEP,90.0,66.9,46.0,76.0,59.1333333333,34.0,100.0,79.3666666667,28.0,30.3,30.0663333333,29.76,10.0,9.5,0.0,26.0,6.83333333333,1.83,9.0,0.0,1.0,6.0
2804,ogle,2016,OCT,84.0,54.6451612903,31.0,67.0,48.4193548387,28.0,100.0,79.5483870968,33.0,30.46,30.0867741935,29.44,10.0,9.35483870968,0.0,25.0,7.06451612903,2.36,12.0,0.0,2.0,7.0
2805,ogle,2016,NOV,75.0,43.9,17.0,61.0,37.8,14.0,100.0,81.4666666667,39.0,30.48,30.0813333333,29.14,10.0,8.7,0.0,33.0,8.46666666667,2.11,6.0,3.0,4.0,2.0
2806,ogle,2016,DEC,46.0,22.2258064516,-14.0,42.0,18.9677419355,-19.0,100.0,83.0967741935,49.0,30.71,30.124516129,29.54,10.0,8.29032258065,0.0,31.0,10.9677419355,0.45,5.0,14.0,5.0,0.0
2807,gallatin,2001,JAN,95.0,80.7333333333,69.0,81.0,73.7333333333,66.0,100.0,82.1333333333,41.0,30.16,29.9833333333,29.85,10.0,5.6,0.0,22.0,3.46666666667,1.67,0.0,0.0,0.0,0.0
2808,gallatin,2001,FEB,95.0,76.935483871,53.0,79.0,68.7096774194,45.0,100.0,77.0,28.0,30.26,30.0206451613,29.76,10.0,7.45161290323,0.0,34.0,3.16129032258,1.77,0.0,0.0,0.0,0.0
2809,gallatin,2001,MAR,91.0,66.9333333333,33.0,75.0,56.8666666667,27.0,100.0,72.8,19.0,30.33,30.06,29.76,10.0,8.06666666667,0.0,21.0,3.86666666667,1.47,0.0,0.0,0.0,0.0
2810,gallatin,2001,ARP,82.0,56.935483871,28.0,70.0,45.1290322581,19.0,100.0,68.1612903226,23.0,30.58,30.1074193548,29.44,10.0,9.03225806452,0.0,31.0,6.25806451613,6.6,0.0,0.0,0.0,5.0
2811,gallatin,2001,MAY,73.0,52.2413793103,30.0,64.0,40.7931034483,12.0,100.0,69.4827586207,14.0,30.49,30.1613793103,29.5,10.0,8.55172413793,0.0,24.0,4.72413793103,2.91,8.0,0.0,3.0,3.0
2812,gallatin,2001,JUN,66.0,39.2962962963,14.0,57.0,35.2222222222,9.0,100.0,86.1481481481,20.0,30.37,30.0751851852,29.65,10.0,8.14814814815,0.0,24.0,5.96296296296,3.73,7.0,2.0,3.0,1.0
2813,gallatin,2002,JAN,69.0,38.9032258065,10.0,64.0,35.3870967742,7.0,94.0,86.0,60.0,30.42,30.0816129032,29.67,10.0,8.45161290323,0.0,23.0,6.29032258065,1.29,5.0,3.0,2.0,1.0
2814,gallatin,2002,FEB,62.0,39.4642857143,17.0,50.0,28.5714285714,7.0,93.0,65.1071428571,58.0,30.55,30.1692857143,29.59,10.0,9.71428571429,0.0,26.0,7.5,0.33,6.0,2.0,0.0,0.0
2815,gallatin,2002,MAR,73.0,44.0322580645,14.0,61.0,32.8064516129,3.0,74.0,63.6129032258,38.0,30.66,30.1067741935,29.62,10.0,8.58064516129,0.0,36.0,7.74193548387,3.16,13.0,2.0,0.0,5.0
2816,gallatin,2002,ARP,87.0,59.6333333333,28.0,73.0,47.5333333333,18.0,100.0,64.0666666667,58.0,30.5,30.0863333333,29.64,10.0,9.03333333333,0.0,26.0,6.93333333333,3.04,10.0,0.0,0.0,8.0
2817,gallatin,2002,MAY,89.0,65.5384615385,37.0,84.0,54.9615384615,27.0,100.0,66.8461538462,44.0,30.39,30.0196153846,29.47,10.0,9.0,1.0,25.0,6.15384615385,4.32,12.0,0.0,0.0,9.0
2818,gallatin,2002,JUN,93.0,75.3103448276,53.0,88.0,66.5517241379,41.0,100.0,74.5517241379,43.0,30.36,30.0044827586,29.77,10.0,8.68965517241,1.0,23.0,4.10344827586,0.8,8.0,0.0,0.0,6.0
2819,gallatin,2002,JUL,95.0,78.0,59.0,77.0,68.1935483871,54.0,100.0,74.1290322581,29.0,30.2,30.0341935484,29.85,10.0,8.22580645161,1.0,21.0,3.06451612903,0.66,6.0,0.0,0.0,7.0
2820,gallatin,2002,AUG,96.0,76.3870967742,53.0,75.0,66.0,48.0,100.0,73.6129032258,31.0,30.24,30.0493548387,29.88,10.0,8.51612903226,0.0,29.0,4.06451612903,0.41,10.0,0.0,1.0,8.0
2821,gallatin,2002,SEP,96.0,71.6,42.0,73.0,61.0,43.0,100.0,73.0333333333,23.0,30.31,30.013,29.56,10.0,7.9,0.0,23.0,3.4,3.37,7.0,0.0,4.0,2.0
2822,gallatin,2002,OCT,86.0,54.6451612903,33.0,73.0,49.5483870968,30.0,100.0,84.6774193548,41.0,30.47,30.0761290323,29.53,10.0,7.22580645161,0.0,22.0,4.77419354839,2.99,12.0,0.0,7.0,1.0
2823,gallatin,2002,NOV,71.0,43.2666666667,23.0,68.0,35.7333333333,16.0,100.0,77.7333333333,34.0,30.46,30.076,29.38,10.0,8.7,0.0,25.0,6.5,0.74,7.0,0.0,1.0,1.0
2824,gallatin,2002,DEC,60.0,35.7419354839,1.0,55.0,29.9677419355,0.0,100.0,81.4516129032,30.0,30.5,30.0825806452,29.58,10.0,7.12903225806,0.0,26.0,6.83870967742,2.28,9.0,9.0,6.0,1.0
2825,gallatin,2003,JAN,60.0,28.0967741935,-5.0,43.0,19.935483871,-9.0,100.0,72.5806451613,32.0,30.71,30.2035483871,29.64,10.0,8.70967741935,0.0,22.0,6.87096774194,0.25,4.0,7.0,0.0,0.0
2826,gallatin,2003,FEB,62.0,32.0714285714,3.0,55.0,26.6428571429,1.0,100.0,81.3571428571,35.0,30.56,30.0678571429,29.29,10.0,7.53571428571,0.0,25.0,7.39285714286,2.13,8.0,11.0,1.0,2.0
2827,gallatin,2003,MAR,71.0,46.4516129032,19.0,59.0,37.0967741935,7.0,100.0,73.3548387097,32.0,30.39,29.9577419355,29.44,10.0,8.0,0.0,32.0,6.0,1.41,10.0,0.0,3.0,3.0
2828,gallatin,2003,ARP,82.0,56.9666666667,33.0,64.0,45.1,30.0,100.0,67.6,17.0,30.25,29.9656666667,29.51,10.0,8.8,0.0,30.0,8.23333333333,1.32,10.0,0.0,2.0,5.0
2829,gallatin,2003,MAY,80.0,63.3225806452,44.0,72.0,56.6451612903,37.0,100.0,79.064516129,31.0,30.27,29.9287096774,29.51,10.0,8.32258064516,0.0,26.0,5.61290322581,3.33,15.0,0.0,3.0,12.0
2830,gallatin,2003,JUN,91.0,68.1,44.0,72.0,60.3,-31.0,100.0,77.7,4.0,30.16,29.9533333333,29.65,10.0,8.1,0.0,21.0,3.56666666667,2.7,9.0,0.0,2.0,4.0
2831,gallatin,2003,JUL,91.0,76.4193548387,55.0,77.0,67.1290322581,54.0,100.0,73.8064516129,35.0,30.23,30.0009677419,29.7,10.0,8.58064516129,0.0,22.0,3.87096774194,1.36,5.0,0.0,2.0,6.0
2832,gallatin,2003,AUG,96.0,76.2580645161,60.0,79.0,67.935483871,55.0,100.0,77.7096774194,33.0,30.35,30.0287096774,29.85,10.0,7.38709677419,0.0,25.0,2.70967741935,2.22,10.0,0.0,6.0,10.0
2833,gallatin,2003,SEP,86.0,65.2,35.0,77.0,57.3333333333,36.0,100.0,77.3,33.0,30.37,30.059,29.66,10.0,8.16666666667,0.0,20.0,3.8,1.35,9.0,0.0,7.0,5.0
2834,gallatin,2003,OCT,80.0,57.5161290323,32.0,68.0,48.1290322581,28.0,100.0,74.4193548387,31.0,30.39,30.0232258065,29.57,10.0,8.74193548387,0.0,29.0,4.22580645161,0.65,7.0,0.0,7.0,2.0
2835,gallatin,2003,NOV,80.0,49.8666666667,26.0,68.0,42.2333333333,19.0,100.0,76.8333333333,33.0,30.63,30.0956666667,29.5,10.0,8.3,0.0,26.0,7.73333333333,2.1,14.0,1.0,3.0,4.0
2836,gallatin,2003,DEC,62.0,38.9032258065,21.0,54.0,30.5806451613,9.0,100.0,75.1290322581,22.0,30.59,30.1029032258,29.39,10.0,9.09677419355,1.0,24.0,8.06451612903,1.07,10.0,7.0,0.0,1.0
2837,gallatin,2004,JAN,64.0,31.7096774194,1.0,61.0,24.9032258065,-4.0,100.0,77.1935483871,37.0,30.67,30.1393548387,29.57,10.0,8.58064516129,0.0,24.0,6.06451612903,1.64,7.0,7.0,1.0,3.0
2838,gallatin,2004,FEB,64.0,36.0689655172,15.0,50.0,27.6896551724,9.0,100.0,74.2068965517,26.0,30.56,30.1834482759,29.5,10.0,8.55172413793,0.0,26.0,7.1724137931,0.49,3.0,6.0,2.0,0.0
2839,gallatin,2004,MAR,77.0,50.2903225806,24.0,64.0,38.3870967742,18.0,100.0,67.2903225806,23.0,30.52,30.1374193548,29.63,10.0,9.12903225806,1.0,29.0,7.54838709677,1.62,17.0,0.0,0.0,5.0
2840,gallatin,2004,ARP,82.0,57.2,32.0,63.0,43.0,3.0,100.0,62.4333333333,14.0,30.25,30.0143333333,29.67,10.0,9.23333333333,2.0,36.0,7.5,1.32,12.0,0.0,0.0,5.0
2841,gallatin,2004,MAY,86.0,68.9677419355,42.0,77.0,61.1290322581,36.0,100.0,77.0,39.0,30.29,29.9825806452,29.53,10.0,8.8064516129,0.0,23.0,6.0,3.81,18.0,0.0,1.0,12.0
2842,gallatin,2004,JUN,91.0,71.8333333333,51.0,77.0,64.4333333333,46.0,100.0,78.0333333333,34.0,30.22,30.022,29.74,10.0,9.03333333333,0.0,24.0,3.96666666667,1.38,11.0,0.0,4.0,8.0
2843,gallatin,2004,JUL,96.0,75.2142857143,51.0,79.0,58.8214285714,34.0,100.0,59.8571428571,21.0,30.19,29.9635714286,29.73,10.0,8.32142857143,0.0,20.0,3.96428571429,1.59,13.0,0.0,1.0,12.0
2844,gallatin,2004,AUG,91.0,71.4838709677,46.0,68.0,51.1290322581,-2.0,83.0,52.064516129,4.0,30.29,30.0258064516,29.78,10.0,8.51612903226,0.0,22.0,3.45161290323,0.58,7.0,0.0,0.0,7.0
2845,gallatin,2004,SEP,89.0,69.2666666667,42.0,68.0,49.6333333333,16.0,94.0,54.9333333333,8.0,30.3,30.0816666667,29.81,10.0,8.43333333333,0.0,18.0,3.63333333333,0.6,4.0,0.0,0.0,1.0
2846,gallatin,2004,OCT,86.0,60.2903225806,32.0,66.0,47.7419354839,18.0,94.0,67.8709677419,14.0,30.39,29.98,29.49,10.0,7.83870967742,0.0,23.0,5.22580645161,1.82,13.0,0.0,4.0,5.0
2847,gallatin,2004,NOV,77.0,50.3333333333,30.0,64.0,40.9,19.0,94.0,72.9666666667,24.0,30.67,30.1176666667,29.21,10.0,8.3,0.0,31.0,6.23333333333,3.19,15.0,0.0,2.0,3.0
2848,gallatin,2004,DEC,62.0,35.0,-9.0,59.0,26.8387096774,-17.0,100.0,71.7096774194,28.0,30.68,30.1329032258,29.47,10.0,8.83870967742,0.0,26.0,6.41935483871,0.96,7.0,3.0,5.0,0.0
2849,gallatin,2005,JAN,68.0,38.3870967742,10.0,59.0,30.8064516129,3.0,100.0,75.3548387097,31.0,30.82,30.2083870968,29.51,10.0,8.12903225806,1.0,30.0,6.96774193548,2.46,13.0,7.0,0.0,1.0
