"STATION","DATE","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00110330","2000-01",,,"5","4","5","2",,,,,,,"6","5.5","0.36",,,,"0.91","7.0",,,
"USC00110330","2000-02",,,"5","3","0","0",,,,,,,"0","0.0","1.44",,,,"3.04","0.0",,,
"USC00110330","2000-03",,,"8","7","0","0",,,,,,,"0","0.0","0.75",,,,"2.28","0.0",,,
"USC00110330","2000-04",,,"9","8","1","1",,,,,,,"2","2.0","0.75",,,,"2.26","2.0",,,
"USC00110330","2000-05",,,"9","6","0","0",,,,,,,"0","0.0","1.41",,,,"2.70","0.0",,,
"USC00110330","2000-06",,,"12","11","0","0",,,,,,,"0","0.0","1.89",,,,"8.12","0.0",,,
"USC00110330","2000-07",,,"6","5","0","0",,,,,,,"0","0.0","2.15",,,,"5.02","0.0",,,
"USC00110330","2000-08",,,"6","5","0","0",,,,,,,"0","0.0","1.13",,,,"2.23","0.0",,,
"USC00110330","2000-09",,,"8","8","0","0",,,,,,,"0","0.0","0.55",,,,"2.61","0.0",,,
"USC00110330","2000-10",,,"7","5","0","0",,,,,,,"0","0.0","0.53",,,,"1.91","0.0",,,
"USC00110330","2000-11",,,"7","6","0","0",,,,,,,"0","0.0","0.77",,,,"2.39","0.0",,,
"USC00110330","2000-12",,,"8","5",,"7",,,,,,,,"3.0","0.31",,,,"1.19","13.0",,,
"USC00110330","2001-01",,,"6","5","29","2",,,,,,,"9","2.0","1.92",,,,"3.57","4.0",,,
"USC00110330","2001-02",,,"7","4","2","1",,,,,,,"2","2.0","1.33",,,,"3.45","2.6",,,
"USC00110330","2001-03",,,"4","3","1","1",,,,,,,"1","1.0","0.93",,,,"1.50","1.0",,,
"USC00110330","2001-04",,,"12","10","0","0",,,,,,,"0","0.0","0.93",,,,"3.91","0.0",,,
"USC00110330","2001-05",,,"13","11","0","0",,,,,,,"0","0.0","1.51",,,,"6.33","0.0",,,
"USC00110330","2001-06",,,"9","7","0","0",,,,,,,"0","0.0","1.19",,,,"4.79","0.0",,,
"USC00110330","2001-07",,,"7","6","0","0",,,,,,,"0","0.0","0.76",,,,"1.75","0.0",,,
"USC00110330","2001-08",,,"7","6","0","0",,,,,,,"0","0.0","8.00",,,,"9.44","0.0",,,
"USC00110330","2001-09",,,"6","4","0","0",,,,,,,"0","0.0","1.39",,,,"2.67","0.0",,,
"USC00110330","2001-10",,,"9","9","0","0",,,,,,,"0","0.0","1.67",,,,"4.76","0.0",,,
"USC00110330","2001-11",,,"6","4","0","0",,,,,,,"0","0.0","1.24",,,,"1.86","0.0",,,
"USC00110330","2001-12",,,"5","3","0","0",,,,,,,"0","0.0","0.63",,,,"1.05","0.0",,,
"USC00110330","2002-01",,,"4","2","4","1",,,,,,,"1","1.0","1.12",,,,"2.22","2.5",,,
"USC00110330","2002-02",,,"6","2","3","3",,,,,,,"2","1.0","0.46",,,,"0.83","3.0",,,
"USC00110330","2002-03",,,"7","4","7","3",,,,,,,"4","3.0","0.95",,,,"2.02","5.0",,,
"USC00110330","2002-04",,,"11","8","0","0",,,,,,,"0","0.0","1.33",,,,"5.08","0.0",,,
"USC00110330","2002-05",,,"13","10","0","0",,,,,,,"0","0.0","3.50",,,,"8.26","0.0",,,
"USC00110330","2002-06",,,"7","7","0","0",,,,,,,"0","0.0","1.84",,,,"3.26","0.0",,,
"USC00110330","2002-07",,,"9","8","0","0",,,,,,,"0","0.0","0.58",,,,"3.03","0.0",,,
"USC00110330","2002-08",,,"6","4","0","0",,,,,,,"0","0.0","1.34",,,,"3.39","0.0",,,
"USC00110330","2002-09",,,"5","3","0","0",,,,,,,"0","0.0","0.48",,,,"0.83","0.0",,,
"USC00110330","2002-10",,,"11","7","0","0",,,,,,,"0","0.0","0.44",,,,"2.16","0.0",,,
"USC00110330","2002-11",,,"8","2","0","0",,,,,,,"0","0.0","0.19",,,,"0.53","0.0",,,
"USC00110330","2002-12",,,"3","2","3","1",,,,,,,"3","3.0","0.94",,,,"1.20","3.0",,,
"USC00110330","2003-01",,,"5","4","20","3",,,,,,,"6","6.0","0.79",,,,"1.69","12.0",,,
"USC00110330","2003-02",,,"4","3","8","3",,,,,,,"5","4.0","0.72",,,,"1.39","7.5",,,
"USC00110330","2003-03",,,"7","7","1","1",,,,,,,"2","2.0","0.46",,,,"2.00","2.0",,,
"USC00110330","2003-04",,,"11","8","0","0",,,,,,,"0","0.0","1.01",,,,"4.44","0.0",,,
"USC00110330","2003-05",,,"7","5","0","0",,,,,,,"0","0.0","1.13",,,,"3.40","0.0",,,
"USC00110330","2003-06",,,"7","4","0","0",,,,,,,"0","0.0","1.04",,,,"3.03","0.0",,,
"USC00110330","2003-07",,,"8","5","0","0",,,,,,,"0","0.0","2.16",,,,"4.74","0.0",,,
"USC00110330","2003-08",,,"9","5","0","0",,,,,,,"0","0.0","1.81",,,,"3.71","0.0",,,
"USC00110330","2003-09",,,"7","7","0","0",,,,,,,"0","0.0","2.68",,,,"5.74","0.0",,,
"USC00110330","2003-10",,,"5","5","0","0",,,,,,,"0","0.0","0.81",,,,"1.93","0.0",,,
"USC00110330","2003-11",,,"9","5","0","0",,,,,,,"0","0.0","1.48",,,,"3.20","0.0",,,
"USC00110330","2003-12",,,"6","6","7","3",,,,,,,"6","6.0","1.34",,,,"3.31","9.0",,,
"USC00110330","2004-01",,,"4","3","11","3",,,,,,,"3","3.0","0.21",,,,"0.61","5.0",,,
"USC00110330","2004-02",,,"3","2","19","3",,,,,,,"5","3.0","0.58",,,,"0.72","5.0",,,
"USC00110330","2004-03",,,"11","8","2","1",,,,,,,"4","4.0","1.18",,,,"3.52","4.0",,,
"USC00110330","2004-04",,,"3","3","0","0",,,,,,,"0","0.0","0.73",,,,"1.37","0.0",,,
"USC00110330","2004-05",,,"13","9","0","0",,,,,,,"0","0.0","2.80",,,,"7.17","0.0",,,
"USC00110330","2004-06",,,"9","5","0","0",,,,,,,"0","0.0","1.67",,,,"4.35","0.0",,,
"USC00110330","2004-07",,,"11","7","0","0",,,,,,,"0","0.0","1.12",,,,"3.37","0.0",,,
"USC00110330","2004-08",,,"9","9","0","0",,,,,,,"0","0.0","2.40",,,,"8.34","0.0",,,
"USC00110330","2004-09",,,"1","1","0","0",,,,,,,"0","0.0","2.00",,,,"2.00","0.0",,,
"USC00110330","2004-10",,,"11","8","0","0",,,,,,,"0","0.0","1.97",,,,"5.13","0.0",,,
"USC00110330","2004-11",,,"8","7","1","1",,,,,,,"4","4.0","1.60",,,,"4.39","4.0",,,
"USC00110330","2004-12",,,"3","3","1","1",,,,,,,"1","1.0","0.84",,,,"1.81","1.0",,,
"USC00110330","2005-01",,,"11","7","8","3",,,,,,,"3","2.0","0.98",,,,"3.72","5.0",,,
"USC00110330","2005-02",,,"6","5","3","2",,,,,,,"2","2.0","0.52",,,,"1.69","3.0",,,
"USC00110330","2005-03",,,"6","2","1","0",,,,,,,"1","0.0","0.70",,,,"0.99","0.0",,,
"USC00110330","2005-04",,,"8","8","0","0",,,,,,,"0","0.0","1.42",,,,"4.46","0.0",,,
"USC00110330","2005-05",,,"9","6","0","0",,,,,,,"0","0.0","0.55",,,,"1.67","0.0",,,
"USC00110330","2005-06",,,"6","4","0","0",,,,,,,"0","0.0","0.58",,,,"1.93","0.0",,,
"USC00110330","2005-07",,,"5","4","0","0",,,,,,,"0","0.0","1.46",,,,"2.32","0.0",,,
"USC00110330","2005-08",,,"8","6","0","0",,,,,,,"0","0.0","0.91",,,,"4.13","0.0",,,
"USC00110330","2005-09",,,"9","6","0","0",,,,,,,"0","0.0","0.95",,,,"4.17","0.0",,,
"USC00110330","2005-10",,,"5","4","0","0",,,,,,,"0","0.0","0.58",,,,"2.06","0.0",,,
"USC00110330","2005-11",,,"7","3","0","0",,,,,,,"0","0.0","0.85",,,,"1.69","0.0",,,
"USC00110330","2005-12",,,"9","2","21","3",,,,,,,"5","3.0","0.32",,,,"1.02","8.5",,,
"USC00110330","2006-01",,,"6","4","2","0",,,,,,,"1","0.5","1.05",,,,"2.43","1.0",,,
"USC00110330","2006-02",,,"3","2","0","0",,,,,,,"0","0.0","0.31",,,,"0.45","0.0",,,
"USC00110330","2006-03",,,"11","9","4","1",,,,,,,"5","4.5","1.20",,,,"4.74","4.5",,,
