"STATION","DATE","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HN01","HN02","HTDD","HX01","HX02","LN01","LN02","LX01","LX02","MN01","MN02","MX01","MX02","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00115372","2013-01","0","0","8","5","1","0","1","28","14","0","0","0","1","0.5","1.56","63","3578",,,"1222",,,,,,,,,,,"3.12","0.5","25.6","35.7","15.4"
"USC00115372","2013-02","0","0","13","5","9","4","2","27","14","0","0","0","4","3.0","0.86","54","4706",,,"1128",,,,,,,,,,,"2.29","7.1","24.7","32.9","16.5"
"USC00115372","2013-03","0","0","11","4","12","2","0","30","5","0","0","8","9","6.2","0.81","58","5786",,,"1079",,,,,,,,,,,"2.42","8.3","30.2","38.2","22.1"
"USC00115372","2013-04","0","0","12","5",,,"0","7","0","4","0","20",,,"4.16","77","6308",,,"522",,,,,,,,,,,"8.26",,"46.4","57.1","35.6"
"USC00115372","2013-05","78","78","15","9","0","0","0","2","0","20","1","31","0","0.0","1.30","91","6481",,,"173",,,,,,,,,,,"5.71","0.0","61.9","73.8","50.0"
"USC00115372","2013-06","221","143","14","9","0","0","0","0","0","27","1","45","0","0.0","1.53","92","6523",,,"42",,,,,,,,,,,"7.43","0.0","68.5","79.3","57.8"
"USC00115372","2013-07","417","196","7","3","0","0","0","0","0","28","4","48","0","0.0","0.64","92","22",,,"22",,,,,,,,,,,"1.21","0.0","70.6","81.2","60.0"
"USC00115372","2013-08","580","162","5","4","0","0","0","0","0","31","2","48","0","0.0","3.12","92","36",,,"14",,,,,,,,,,,"4.98","0.0","69.8","81.3","58.2"
"USC00115372","2013-09","687","107","6","4","0","0","0","0","0","25","3","42","0","0.0","0.62","93","123",,,"87",,,,,,,,,,,"1.71","0.0","65.7","77.9","53.4"
"USC00115372","2013-10","711","24","12","5",,,"0","8","0","10","0","23",,,"2.20","83","558",,,"435",,,,,,,,,,,"3.83",,"51.8","63.8","39.8"
"USC00115372","2013-11","711","0","9","7",,,"0","21","5","0","0","9",,,"0.68","69","1430",,,"873",,,,,,,,,,,"2.29",,"35.9","45.6","26.2"
"USC00115372","2013-12","711","0","14","4","20","6","7","30","17","0","0","-7","5","4.2","0.70","55","2753",,,"1323",,,,,,,,,,,"2.00","11.6","22.3","31.6","13.1"
"USC00115372","2014-01","0","0","14","7","20","7","13","31","21","0","0","-16","6","5.0","0.50","44","4304",,,"1551",,,,,,,,,,,"1.85","15.2","15.0","24.5","5.4"
"USC00115372","2014-02","0","0","12","7","28","7","14","28","21","0","0","-17","13","4.8","1.20","46","5756",,,"1452",,,,,,,,,,,"2.57","20.6","13.2","23.2","3.1"
"USC00115372","2014-03","0","0","8","3","12","4","2","28","9","0","0","-5","6","2.0","0.65","58","6868",,,"1112",,,,,,,,,,,"1.65","6.8","29.1","38.6","19.6"
"USC00115372","2014-04","3","3","11","6","1","1","0","12","0","6","0","26","1","1.0","1.50","79","7338",,,"470",,,,,,,,,,,"3.89","1.0","49.4","61.0","37.9"
"USC00115372","2014-05","84","80","15","8",,,"0","1","0","19","1","27",,,"1.51","90","7566",,,"227",,,,,,,,,,,"5.19",,"60.3","71.9","48.6"
"USC00115372","2014-06","262","178","11","10","0","0","0","0","0","27","1","46","0","0.0","2.77","90","7593",,,"27",,,,,,,,,,,"7.13","0.0","70.1","81.1","59.0"
"USC00115372","2014-07","381","119","10","8","0","0","0","0","0","29","0","50","0","0.0","1.56","89","16",,,"16",,,,,,,,,,,"4.24","0.0","68.3","78.7","57.9"
"USC00115372","2014-08","627","246","11","7","0","0","0","0","0","31","1","52","0","0.0","4.12","91","16",,,"0",,,,,,,,,,,"6.45","0.0","72.9","82.1","63.7"
"USC00115372","2014-09","708","81","10","7","0","0","0","0","0","22","0","39","0","0.0","1.02","87","127",,,"111",,,,,,,,,,,"3.17","0.0","63.8","75.2","52.5"
"USC00115372","2014-10","709","1","11","5","0","0","0","6","0","5","0","28","0","0.0","0.87","78","580",,,"453",,,,,,,,,,,"2.72","0.0","50.4","61.5","39.3"
"USC00115372","2014-11","709","0","10","3","2","0","0","23","12","0","0","4","1","0.3","0.80","67","1566",,,"987",,,,,,,,,,,"1.38","0.6","32.1","41.1","23.1"
"USC00115372","2014-12","709","0","2","2","0","0","0","25","5","0","0","3","0","0.0","0.55","50","2616",,,"1049",,,,,,,,,,,"0.94","0.0","31.2","37.7","24.6"
"USC00115372","2015-01","0","0","11","6","20","5","9","30","16","0","0","-11","7","6.5","0.40","44","3989",,,"1373",,,,,,,,,,,"1.38","11.3","20.7","28.7","12.7"
"USC00115372","2015-02","0","0","6","4","28","5","11","28","23","0","0","-13","9","8.0","0.92","42","5413",,,"1424",,,,,,,,,,,"2.11","20.9","14.1","23.6","4.6"
"USC00115372","2015-03","0","0","7","3","10","2","3","28","6","1","0","-7","7","2.1","0.12","75","6392",,,"980",,,,,,,,,,,"0.43","3.3","32.4","44.0","20.8"
"USC00115372","2015-04","0","0","11","10","0","0","0","12","0","5","0","25","0","0.0","0.75","78","6850",,,"458",,,,,,,,,,,"3.92","0.0","49.7","63.4","36.1"
"USC00115372","2015-05","74","74","15","12","0","0","0","1","0","20","0","32","0","0.0","1.20","85","7006",,,"156",,,,,,,,,,,"5.61","0.0","62.4","73.6","51.1"
"USC00115372","2015-06","198","124","16","13","0","0","0","0","0","27","0","40","0","0.0","3.48","89","7041",,,"35",,,,,,,,,,,"10.74","0.0","68.0","78.0","58.0"
"USC00115372","2015-07","397","199","9","9",,,"0","0","0","30","3","51",,,"1.48","91","10",,,"10",,,,,,,,,,,"4.81",,"71.1","81.6","60.6"
"USC00115372","2015-08",,,"7","3",,,,,,,,,,,"1.18",,,,,,,,,,,,,,,,"2.44",,,,
"USC00115372","2015-09",,,"8","6","0","0",,,,,,,"0","0.0","1.56",,,,,,,,,,,,,,,,"3.71","0.0",,,
"USC00115372","2015-10",,,"7","4","0","0",,,,,,,"0","0.0","0.64",,,,,,,,,,,,,,,,"1.11","0.0",,,
"USC00115372","2015-11",,"0","11","10","3","2","0","16","1","3","0","3","3","2.0","1.79","74",,,,"609",,,,,,,,,,,"5.89","3.2","44.0","54.0","33.9"
"USC00115372","2015-12",,"0","15","11","3","1","0","14","1","0","0","18","2","1.6","1.60","62",,,,"793",,,,,,,,,,,"5.72","2.1","39.4","46.1","32.7"
"USC00115372","2016-01","0","0","5","2","8","2","3","29","14","0","0","-2","1","1.5","0.39","48",,,,"1253",,,,,,,,,,,"0.54","3.2","24.6","31.7","17.4"
"USC00115372","2016-02","0","0","6","2","6","1","0","24","9","0","0","3","2","1.2","1.65","65",,,,"990",,,,,,,,,,,"1.95","1.4","30.9","39.1","22.7"
"USC00115372","2016-03","0","0","13","10","2","1","0","16","1","3","0","13","2","1.9","1.38","73",,,,"673",,,,,,,,,,,"4.56","2.0","43.3","53.5","33.0"
"USC00115372","2016-04","5","5","12","5","0","0","0","11","0","10","0","22","0","0.0","1.28","85",,,,"478",,,,,,,,,,,"2.50","0.0","49.2","61.2","37.3"
"USC00115372","2016-05","70","64","14","11",,,"0","1","0","16","0","31",,,"0.71","89",,,,"239",,,,,,,,,,,"3.83",,"59.4","71.3","47.4"
"USC00115372","2016-06","247","177","10","8",,,"0","0","0","29","3","45",,,"1.31","91",,,,"11",,,,,,,,,,,"5.29",,"70.5","83.1","57.9"
"USC00115372","2016-07","510","263","11","9",,,"0","0","0","31","2","51",,,"1.61","92","5",,,"5",,,,,,,,,,,"6.06",,"73.3","83.1","63.5"
"USC00115372","2016-08","776","265","10","9",,,"0","0","0","31","1","52",,,"2.61","90","7",,,"2",,,,,,,,,,,"8.89",,"73.7","83.5","64.0"
"USC00115372","2016-09","930","154","7","5",,,"0","0","0","27","2","45",,,"1.42","92","34",,,"27",,,,,,,,,,,"2.04",,"69.3","80.4","58.3"
"USC00115372","2016-10","960","30","11","8",,,"0","2","0","13","0","31",,,"0.84","85","313",,,"278",,,,,,,,,,,"3.81",,"57.0","67.3","46.7"
"USC00115372","2016-11","961","1","6","4","0","0","0","9","0","2","0","17","0","0.0","1.00","77","889",,,"576",,,,,,,,,,,"2.66","0.0","45.8","56.5","35.2"
"USC00115372","2016-12","961","0","6","3","16","3","3","29","13","0","0","-13","5","5.0","0.37","54","2122",,,"1233",,,,,,,,,,,"1.08","7.9","25.2","32.1","18.4"
"USC00116526","2010-01","0","0","8","3","23","1","7","29","24","0","0","-9","10","4.0","0.48","43","3720",,,"1443",,,,,,,,,,,"1.15","4.5","18.4","25.4","11.5"
"USC00116526","2010-02","0","0","8","3","21","3","0","28","14","0","0","3","5","4.0","0.43","42","4841",,,"1122",,,,,,,,,,,"1.07","9.3","24.9","32.3","17.6"
"USC00116526","2010-03","0","0","9","6","0","0","0","17","0","0","0","22","0","0.0","1.21","68","5520",,,"679",,,,,,,,,,,"2.89","0.0","42.4","52.5","32.2"
"USC00116526","2010-04","22","22","9","5","0","0","0","1","0","15","0","32","0","0.0","0.62","85","5761",,,"241",,,,,,,,,,,"2.07","0.0","57.7","70.8","44.6"
"USC00116526","2010-05","124","102","14","8","0","0","0","0","0","20","3","36","0","0.0","1.81","93","5907",,,"145",,,,,,,,,,,"5.60","0.0","63.6","74.0","53.2"
"USC00116526","2010-06","356","232","19","12","0","0","0","0","0","30","0","55","0","0.0","1.63","89","5907",,,"0",,,,,,,,,,,"9.23","0.0","72.7","81.9","63.5"
"USC00116526","2010-07","728","373","7","5","0","0","0","0","0","31","7","54","0","0.0","0.54","92","0",,,"0",,,,,,,,,,,"1.30","0.0","77.0","86.5","67.6"
"USC00116526","2010-08","1065","336","8","5","0","0","0","0","0","30","8","53","0","0.0","0.69","94","0",,,"0",,,,,,,,,,,"2.05","0.0","76.2","86.4","66.0"
"USC00116526","2010-09","1177","112","10","7","0","0","0","0","0","25","1","41","0","0.0","0.75","92","57",,,"57",,,,,,,,,,,"2.63","0.0","66.8","78.9","54.8"
"USC00116526","2010-10","1193","16","5","3","0","0","0","2","0","16","0","28","0","0.0","0.48","89","346",,,"289",,,,,,,,,,,"1.13","0.0","56.2","70.1","42.3"
"USC00116526","2010-11","1193","0","10","3","0","0","0","18","0","5","0","20","0","0.0","0.85","73","998",,,"651",,,,,,,,,,,"2.26","0.0","43.3","54.1","32.5"
"USC00116526","2010-12","1193","0","10","7","28","6","2","30","24","0","0","-3","9","6.0","0.57","46","2398",,,"1400",,,,,,,,,,,"2.51","18.7","19.8","27.4","12.3"
"USC00116526","2011-01","0","0","8","3",,,"4","30","23","0","0","-6",,,"0.26","54","3727",,,"1329",,,,,,,,,,,"0.69",,"20.7","28.6","12.8"
"USC00116526","2011-02","0","0","9","7","18","4","6","24","11","0","0","-11","10","6.0","0.70","58","4815",,,"1088",,,,,,,,,,,"2.90","10.2","26.1","33.9","18.4"
"USC00116526","2011-03","0","0","7","3","0","0","0","22","0","0","0","20","0","0.2","0.41","69","5625",,,"810",,,,,,,,,,,"1.04","0.2","38.9","48.5","29.2"
"USC00116526","2011-04","2","2","18","14",,,"0","2","0","4","0","26",,,"1.19","84","6084",,,"459",,,,,,,,,,,"6.22",,"49.7","59.9","39.6"
"USC00116526","2011-05","85","83","14","9",,,"0","0","0","18","2","33",,,"2.34","92","6283",,,"198",,,,,,,,,,,"6.14",,"61.3","71.8","50.8"
"USC00116526","2011-06","282","197","14","8",,,"0","0","0","28","5","53",,,"2.00","94","6289",,,"6",,,,,,,,,,,"5.74",,"71.5","80.4","62.5"
"USC00116526","2011-07","675","393","7","5",,,"0","0","0","29","9","55",,,"0.29","97","0",,,"0",,,,,,,,,,,"1.13",,"78.6","88.1","69.1"
"USC00116526","2011-08","958","283","6","5",,,"0","0","0","30","7","55",,,"1.68","93","0",,,"0",,,,,,,,,,,"3.37",,"74.4","85.2","63.6"
"USC00116526","2011-09","1036","78","11","9",,,"0","0","0","17","2","38",,,"1.13","95","144",,,"144",,,,,,,,,,,"3.51",,"62.7","73.1","52.4"
"USC00116526","2011-10","1056","20","8","5",,,"0","2","0","12","0","26",,,"0.95","86","473",,,"329",,,,,,,,,,,"1.57",,"55.0","67.8","42.3"
"USC00116526","2011-11","1056","0","11","6",,,"0","9","0","2","0","23",,,"1.25","72","1103",,,"630",,,,,,,,,,,"4.73",,"44.0","52.7","35.3"
"USC00116526","2011-12","1056","0","10","5",,,"0","25","1","0","0","11",,,"0.91","56","2015",,,"911",,,,,,,,,,,"2.29",,"34.5","42.1","26.9"
"USC00116526","2012-01","0","0","9","4","6","2","0","29","7","0","0","2","5","5.0","0.41","55","3082",,,"1068",,,,,,,,,,,"1.10","10.0","29.2","38.1","20.4"
"USC00116526","2012-02","0","0","9","5","1","1","0","26","3","0","0","10","1","1.0","0.40","59","4007",,,"925",,,,,,,,,,,"1.20","1.8","33.1","41.4","24.8"
"USC00116526","2012-03","45","45","10","6","0","0","0","7","0","14","0","21","0","0.0","0.53","85","4372",,,"365",,,,,,,,,,,"1.44","0.0","54.1","65.7","42.5"
"USC00116526","2012-04","47","1","6","3","0","0","0","5","0","7","0","29","0","0.0","0.44","84","4724",,,"352",,,,,,,,,,,"1.19","0.0","52.9","65.2","40.5"
"USC00116526","2012-05","168","121","10","8",,,"0","0","0","25","2","46",,,"1.48","94","4798",,,"73",,,,,,,,,,,"4.35",,"66.6","78.1","55.1"
"USC00116526","2012-06","403","236","4","4",,,"0","0","0","28","7","47",,,"1.04","98","4825",,,"27",,,,,,,,,,,"2.25",,"72.2","83.2","61.2"
"USC00116526","2012-07","910","506","4","2",,,"0","0","0","31","21","57",,,"1.44","104","0",,,"0",,,,,,,,,,,"1.84",,"81.3","93.1","69.6"
"USC00116526","2012-08","1178","268","7","6",,,"0","0","0","30","11","52",,,"1.08","98","0",,,"0",,,,,,,,,,,"3.05",,"73.9","86.6","61.3"
"USC00116526","2012-09","1279","102","8","6",,,"0","0","0","22","2","37",,,"0.81","92","80",,,"79",,,,,,,,,,,"2.30",,"65.6","78.3","52.9"
"USC00116526","2012-10","1287","8","11","9","0","0","0","5","0","9","0","29","0","0.0","0.83","80","457",,,"377",,,,,,,,,,,"3.23","0.0","52.3","63.5","41.0"
"USC00116526","2012-11","1287","0","5","3","0","0","0","20","0","1","0","14","0","0.0","0.60","70","1183",,,"725",,,,,,,,,,,"0.88","0.0","40.0","49.3","30.7"
"USC00116526","2012-12","1287","0","7","4","0","0","0","21","6","1","0","13","0","0.1","0.82","71","2069",,,"886",,,,,,,,,,,"1.36","0.1","35.2","43.5","27.0"
"USC00116526","2013-01","0","0",,,,,"2","26","13","0","0","0",,,,"65","3147",,,"1079",,,,,,,,,,,,,"26.5","36.7","16.2"
"USC00116526","2013-02","0","0","11","7","10","4","2","27","11","0","0","0","6","4.7","0.73","53","4247",,,"1100",,,,,,,,,,,"2.48","8.9","25.7","33.8","17.7"
"USC00116526","2013-03","0","0","8","3","12","2","0","26","3","0","0","11","8","7.0","0.70","58","5245",,,"998",,,,,,,,,,,"1.89","8.6","31.7","39.5","23.9"
"USC00116526","2013-05",,"99","12","10",,,"0","0","0","21","1","38",,,"1.13","92",,,,"137",,,,,,,,,,,"4.95",,"63.8","75.3","52.3"
"USC00116526","2013-06",,"156","15","9",,,"0","0","0","28","1","45",,,"0.94","93",,,,"44",,,,,,,,,,,"5.11",,"68.7","80.2","57.3"
"USC00116526","2013-07",,"237","3","2",,,"0","0","0","27","5","53",,,"0.55","94","8",,,"8",,,,,,,,,,,"0.87",,"72.6","83.4","61.8"
"USC00116526","2013-08",,"175","5","3",,,"0","0","0","31","5","49",,,"2.00","94","20",,,"12",,,,,,,,,,,"2.74",,"70.2","83.0","57.5"
"USC00116526","2013-09",,"122","4","4",,,"0","0","0","27","4","44",,,"0.50","96","82",,,"61",,,,,,,,,,,"1.49",,"67.2","80.3","54.0"
"USC00116526","2013-10",,"38","11","7",,,"0","7","0","14","0","27",,,"1.80","85","440",,,"358",,,,,,,,,,,"3.46",,"54.7","66.3","43.1"
"USC00116526","2013-11",,"0","9","5","0","0","0","21","2","0","0","10","0","0.0","0.63","65","1179",,,"739",,,,,,,,,,,"2.29","0.0","37.4","47.7","27.0"
"USC00116526","2013-12",,"0","10","6","22","5","7","29","16","0","0","-5","7","4.0","0.80","55","2487",,,"1309",,,,,,,,,,,"2.64","9.4","22.8","31.5","14.1"
"USC00116526","2014-01","0","0","7","5","26","6","14","31","18","0","0","-17","7","5.0","1.10","46","4057",,,"1570",,,,,,,,,,,"2.26","16.0","14.4","24.5","4.3"
"USC00116526","2014-02","0","0","8","4","28","7","13","28","21","0","0","-16","17","6.0","0.80","49","5474",,,"1416",,,,,,,,,,,"1.85","19.4","14.4","24.5","4.3"
"USC00116526","2014-03","0","0","9","7","17","4","2","29","9","0","0","-9","11","3.0","0.81","59","6580",,,"1106",,,,,,,,,,,"2.46","9.0","29.3","39.5","19.1"
"USC00116526","2014-04","5","5","11","7","1","1","0","7","0","9","0","25","1","1.0","1.49","81","7030",,,"450",,,,,,,,,,,"4.11","1.0","50.2","62.1","38.3"
"USC00116526","2014-05","94","88","14","8",,,"0","0","0","19","1","35",,,"2.00","90","7228",,,"198",,,,,,,,,,,"4.79",,"61.3","72.7","49.9"
"USC00116526","2014-06","286","192","13","8",,,"0","0","0","27","0","47",,,"1.85","89","7245",,,"17",,,,,,,,,,,"5.16",,"71.3","81.4","61.1"
"USC00116526","2014-07","440","154","10","6",,,"0","0","0","28","0","53",,,"1.72","89","7",,,"7",,,,,,,,,,,"3.48",,"69.9","79.9","59.8"
"USC00116526","2014-08","703","263","14","8",,,"0","0","0","31","1","52",,,"3.00","90","8",,,"1",,,,,,,,,,,"6.40",,"73.5","83.1","63.8"
"USC00116526","2014-09","788","85","11","6",,,"0","0","0","24","0","38",,,"1.24","88","115",,,"107",,,,,,,,,,,"2.72",,"64.4","76.4","52.4"
"USC00116526","2014-10","788","0","12","5","0","0","0","3","0","8","0","32","0","0.0","0.75","79","507",,,"392",,,,,,,,,,,"2.46","0.0","52.4","62.8","41.9"
"USC00116526","2014-11","788","0","6","3","0","0","0","20","11","0","0","8","0","0.6","0.90","66","1423",,,"915",,,,,,,,,,,"1.72","0.6","32.3","40.8","23.8"
"USC00116526","2014-12","788","0","6","2","0","0","0","22","5","0","0","3","0","0.0","0.48","52","2439",,,"1016",,,,,,,,,,,"0.87","0.0","32.2","38.6","25.8"
"USC00116526","2015-01","0","0","7","5","22","4","8","31","15","0","0","-10","6","5.0","0.35","47","3767",,,"1328",,,,,,,,,,,"1.23","9.6","22.2","30.1","14.2"
"USC00116526","2015-02","0","0","4","4","25","4","9","24","16","0","0","-9","18","12.0","0.98","45","4985",,,"1218",,,,,,,,,,,"1.69","22.7","16.3","26.3","6.2"
"USC00116526","2015-03","0","0","5","4","10","2","2","24","4","1","0","-3","3","2.5","0.25","77","5918",,,"933",,,,,,,,,,,"0.64","3.7","34.9","45.9","23.8"
"USC00116526","2015-04","0","0","12","11","0","0","0","4","0","8","0","29","0","0.0","0.70","80","6282",,,"363",,,,,,,,,,,"3.52","0.0","52.9","66.1","39.7"
"USC00116526","2015-05","82","82","16","13",,,"0","0","0","20","0","35",,,"1.33","85","6412",,,"131",,,,,,,,,,,"6.69",,"63.4","73.3","53.5"
"USC00116526","2015-06","223","141","20","11",,,"0","0","0","27","1","43",,,"2.25","90","6437",,,"25",,,,,,,,,,,"9.30",,"68.9","78.7","59.0"
"USC00116526","2015-07","443","220","8","8",,,"0","0","0","29","1","53",,,"1.25","91","10",,,"10",,,,,,,,,,,"3.50",,"72.0","81.0","63.0"
"USC00116526","2015-08","635","192","5","4",,,"0","0","0","29","2","50",,,"1.12","90","19",,,"9",,,,,,,,,,,"2.23",,"71.1","80.9","61.3"
"USC00116526","2015-09","812","177","8","5",,,"0","0","0","28","4","45",,,"1.25","94","47",,,"28",,,,,,,,,,,"3.00",,"70.1","81.6","58.6"
"USC00116526","2015-10","813","1","8","6",,,"0","2","0","10","0","30",,,"0.75","80","349",,,"301",,,,,,,,,,,"1.64",,"55.3","66.3","44.3"
"USC00116526","2015-11","813","0","10","9","4","2","0","14","2","3","0","9","6","3.5","1.35","76","963",,,"615",,,,,,,,,,,"6.06","5.6","44.5","53.5","35.6"
"USC00116526","2015-12","813","0","14","9","2","0","0","17","0","0","0","17","1","0.8","1.63","61","1768",,,"804",,,,,,,,,,,"5.88","0.8","39.1","46.2","31.9"
"USC00116526","2016-01","0","0","3","3","10","3","4","26","10","0","0","-4","2","1.5","1.00","48","2907",,,"1139",,,,,,,,,,,"1.20","4.0","24.3","32.7","16.0"
"USC00116526","2016-02","0","0","3","1","3","0","0","27","9","0","0","2","3","0.3","1.25","65","3910",,,"1003",,,,,,,,,,,"1.29","0.3","30.4","39.1","21.7"
"USC00116526","2016-03","0","0","10","10","3","1","0","14","1","2","0","14","2","2.0","1.10","72","4551",,,"640",,,,,,,,,,,"4.55","2.0","44.3","53.9","34.8"
"USC00116526","2016-04","12","12","12","9","0","0","0","8","0","11","0","22","0","0.0","0.70","86","4943",,,"393",,,,,,,,,,,"2.69","0.0","51.2","62.6","39.8"
"USC00116526","2016-05","75","63","13","11",,,"0","0","0","18","0","34",,,"0.75","88","5122",,,"178",,,,,,,,,,,"4.12",,"60.6","72.1","49.1"
"USC00116526","2016-06","277","201","10","9",,,"0","0","0","30","2","49",,,"1.80","90","5129",,,"7",,,,,,,,,,,"6.35",,"71.5","82.2","60.8"
"USC00116526","2016-07","536","259","10","7",,,"0","0","0","29","2","55",,,"1.80","91","2",,,"2",,,,,,,,,,,"5.79",,"73.9","82.1","65.7"
"USC00116526","2016-08","837","301","16","10",,,"0","0","0","31","1","57",,,"1.40","90","2",,,"0",,,,,,,,,,,"6.93",,"74.7","83.1","66.3"
"USC00116526","2016-09","984","147","7","3",,,"0","0","0","26","1","49",,,"1.40","91","24",,,"22",,,,,,,,,,,"1.91",,"69.3","79.1","59.6"
"USC00116526","2016-10","1016","31","9","4",,,"0","0","0","13","0","37",,,"0.25","85","271",,,"247",,,,,,,,,,,"1.00",,"58.0","67.9","48.2"
"USC00116526","2016-11","1019","3","6","5","0","0","0","7","0","3","0","20","0","0.0","0.80","77","803",,,"532",,,,,,,,,,,"2.40","0.0","47.4","57.8","36.9"
"USC00116526","2016-12","1019","0","2","1","17","4","4","30","13","0","0","-10","6","6.0","0.25","53","1944",,,"1141",,,,,,,,,,,"0.33","10.0","24.8","31.6","18.1"
"US1ILLS0050","2012-08",,,"8","6",,,,,,,,,,,"1.22",,,,,,,,,,,,,,,,"3.35",,,,
"US1ILLS0050","2012-09",,,"10","5",,,,,,,,,,,"0.91",,,,,,,,,,,,,,,,"2.20",,,,
"US1ILLS0050","2012-10",,,"12","10",,,,,,,,,,,"0.97",,,,,,,,,,,,,,,,"4.38",,,,
"US1ILLS0050","2012-11",,,"3","2",,"0",,,,,,,,"0.0","0.74",,,,,,,,,,,,,,,,"0.92","0.0",,,
"US1ILLS0050","2012-12",,,"11","7",,,,,,,,,,,"0.98",,,,,,,,,,,,,,,,"1.90",,,,
"US1ILLS0050","2013-01",,,"8","5",,,,,,,,,,,"1.35",,,,,,,,,,,,,,,,"3.02",,,,
"US1ILLS0050","2013-02",,,"10","5",,,,,,,,,,,"0.75",,,,,,,,,,,,,,,,"2.49",,,,
"US1ILLS0050","2013-03",,,"11","4",,,,,,,,,,,"0.73",,,,,,,,,,,,,,,,"2.12",,,,
"US1ILLS0050","2013-04",,,"17","7",,,,,,,,,,,"4.45",,,,,,,,,,,,,,,,"8.14",,,,
"US1ILLS0050","2013-05",,,"16","10",,,,,,,,,,,"1.47",,,,,,,,,,,,,,,,"6.55",,,,
"US1ILLS0050","2013-06",,,"14","9",,,,,,,,,,,"2.24",,,,,,,,,,,,,,,,"7.00",,,,
"US1ILLS0050","2013-07",,,"10","4",,,,,,,,,,,"0.48",,,,,,,,,,,,,,,,"1.08",,,,
"US1ILLS0050","2013-08",,,"8","6",,,,,,,,,,,"1.10",,,,,,,,,,,,,,,,"3.82",,,,
"US1ILLS0050","2013-09",,,"7","4",,,,,,,,,,,"1.10",,,,,,,,,,,,,,,,"1.87",,,,
"US1ILLS0050","2013-10",,,"10","4",,,,,,,,,,,"1.63",,,,,,,,,,,,,,,,"3.57",,,,
"US1ILLS0050","2013-11",,,"9","6",,,,,,,,,,,"0.85",,,,,,,,,,,,,,,,"3.08",,,,
"US1ILLS0050","2013-12",,,"14","5",,,,,,,,,,,"0.45",,,,,,,,,,,,,,,,"1.48",,,,
"US1ILLS0050","2014-01",,,"15","7",,,,,,,,,,,"1.05",,,,,,,,,,,,,,,,"2.57",,,,
"US1ILLS0050","2014-02",,,"10","7",,,,,,,,,,,"1.03",,,,,,,,,,,,,,,,"2.83",,,,
"US1ILLS0050","2014-03",,,"10","5",,,,,,,,,,,"0.60",,,,,,,,,,,,,,,,"1.70",,,,
"US1ILLS0050","2014-04",,,"12","8",,,,,,,,,,,"1.17",,,,,,,,,,,,,,,,"4.04",,,,
"US1ILLS0050","2014-05",,,"15","9",,,,,,,,,,,"0.71",,,,,,,,,,,,,,,,"3.70",,,,
"US1ILLS0050","2014-07",,,"11","5",,,,,,,,,,,"1.61",,,,,,,,,,,,,,,,"4.46",,,,
"US1ILLS0050","2014-08",,,"12","6",,,,,,,,,,,"3.30",,,,,,,,,,,,,,,,"7.06",,,,
"US1ILLS0050","2014-09",,,"9","7",,,,,,,,,,,"1.38",,,,,,,,,,,,,,,,"3.94",,,,
"US1ILLS0050","2014-10",,,"15","4",,,,,,,,,,,"0.88",,,,,,,,,,,,,,,,"2.69",,,,
"US1ILLS0050","2014-11",,,"5","3",,,,,,,,,,,"1.07",,,,,,,,,,,,,,,,"1.51",,,,
"US1ILLS0050","2014-12",,,"5","4",,,,,,,,,,,"0.47",,,,,,,,,,,,,,,,"1.08",,,,
"US1ILLS0050","2015-01",,,"10","6",,,,,,,,,,,"0.59",,,,,,,,,,,,,,,,"1.57",,,,
"US1ILLS0050","2015-02",,,"5","4",,,,,,,,,,,"0.93",,,,,,,,,,,,,,,,"2.03",,,,
"US1ILLS0050","2015-03",,,"7","2",,,,,,,,,,,"0.21",,,,,,,,,,,,,,,,"0.60",,,,
"US1ILLS0050","2015-04",,,"11","8",,,,,,,,,,,"0.63",,,,,,,,,,,,,,,,"3.19",,,,
"US1ILLS0050","2015-05",,,"18","13",,,,,,,,,,,"1.18",,,,,,,,,,,,,,,,"5.93",,,,
"US1ILLS0050","2015-06",,,"20","14",,,,,,,,,,,"3.86",,,,,,,,,,,,,,,,"14.78",,,,
"US1ILLS0050","2015-07",,,"11","9",,,,,,,,,,,"1.03",,,,,,,,,,,,,,,,"4.69",,,,
"US1ILLS0050","2015-08",,,"9","5",,,,,,,,,,,"1.25",,,,,,,,,,,,,,,,"2.51",,,,
"US1ILLS0050","2015-09",,,"8","5",,,,,,,,,,,"0.97",,,,,,,,,,,,,,,,"2.89",,,,
"US1ILLS0050","2015-10",,,"8","2",,,,,,,,,,,"0.67",,,,,,,,,,,,,,,,"1.24",,,,
"US1ILLS0050","2015-11",,,"12","9",,,,,,,,,,,"1.00",,,,,,,,,,,,,,,,"5.54",,,,
"US1ILLS0050","2015-12",,,"17","10",,,,,,,,,,,"1.74",,,,,,,,,,,,,,,,"6.13",,,,
"US1ILLS0050","2016-01",,,"6","3",,,,,,,,,,,"0.30",,,,,,,,,,,,,,,,"0.73",,,,
"US1ILLS0050","2016-02",,,"8","2",,,,,,,,,,,"1.32",,,,,,,,,,,,,,,,"1.66",,,,
"US1ILLS0050","2016-03",,,"14","8",,,,,,,,,,,"0.85",,,,,,,,,,,,,,,,"3.41",,,,
