"STATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"USW00003960","1998-06","7.4","533","310","15","9",,,"0","0","0","26","8","47",,,"2.16","96","4555","27","7.93",,"74.7","83.9","65.6",,"360","360","33.1","40"
"USW00003960","1998-07","4.5","913","380","12","7",,,"0","0","0","30","10","61",,,"2.95","102","0","0","7.15",,"77.7","86.4","68.9",,"320","310","46.1","55"
"USW00003960","1998-08","4.0","1259","346","15","7",,,"0","0","0","29","6","60",,,"3.37","95","0","0","5.32",,"76.9","87.4","66.5",,"360","10","36.9","45"
"USW00003960","1998-09","4.5","1517","258","12","5",,,"0","0","0","30","11","48",,,"0.78","96","5","5","1.74",,"73.4","85.1","61.8",,"350","320","23.9","30"
"USW00003960","1998-10","5.4","1547","30","9","6",,,"0","1","0","19","0","31",,,"1.24","81","195","189","3.35",,"59.7","71.6","47.8",,"180","190","23.0","31"
"USW00003960","1998-11","7.4","1547","0","8","6",,,"0","7","0","3","0","26",,,"1.14","73","691","496","2.49",,"48.5","59.1","37.8",,"250","230","36.0","45"
"USW00003960","1998-12","6.5","1550","2","6","4",,,"0","20","5","3","0","5",,,"0.51","74","1509","818","1.08",,"36.9","46.2","27.5",,"300","310","31.1","36"
"USW00003960","1999-01","8.9","0","0","13","7",,,"1","21","10","0","0","-10",,,"1.21","67","2494","985","4.61",,"31.6","39.3","24.0",,"280","260","25.9","33"
"USW00003960","1999-02","9.4","0","0","7","6",,,"0","15","0","2","0","20",,,"1.88","73","3137","643","4.29",,"42.0","51.4","32.6",,"270","300","36.0","41"
"USW00003960","1999-03","8.9","0","0","7","6",,,"0","16","0","2","0","21",,,"0.79","73","3839","702","2.43",,"41.6","51.8","31.4",,"320","310","33.1","40"
"USW00003960","1999-04","9.6","18","18","15","9",,,"0","0","0","14","0","37",,,"0.37","82","4072","233","2.04",,"57.8","67.2","48.5",,"270","240","30.0","39"
"USW00003960","1999-05","6.9","85","66","12","6",,,"0","0","0","27","0","41",,,"1.01","84","4130","57","2.87",,"65.3","76.8","53.8",,"320","160","25.9","34"
"USW00003960","1999-06","6.0","355","271","14","6",,,"0","0","0","30","9","49",,,"4.80","93","4140","10","11.10",,"73.7","83.9","63.5",,"10","210","31.1","49"
"USW00003960","1999-07","5.4","856","500","5","3",,,"0","0","0","31","21","56",,,"1.60","104","0","0","2.96",,"81.1","92.4","69.9",,"200","200","62.0","62"
"USW00003960","1999-08","5.1","1152","297","10","3",,,"0","0","0","31","11","52",,,"1.29","95","0","0","1.94",,"74.6","87.1","62.0",,"310","310","29.1","33"
"USW00003960","1999-09","5.1","1269","117","5","3",,,"0","0","0","28","7","36",,,"0.74","96","71","71","1.35",,"66.5","82.1","51.0",,"320","320","23.0","30"
"USW00003960","1999-10","5.8","1289","19","7","5",,,"0","5","0","21","0","26",,,"1.57","85","325","254","2.22",,"57.4","72.4","42.5",,"300","300","28.0","36"
"USW00003960","1999-11","6.7","1294","5","3","2",,,"0","9","0","11","0","17",,,"0.21","82","714","389","0.37",,"51.7","64.9","38.6",,"340","330","30.0","38"
"USW00003960","1999-12","8.3","1294","0","8","6",,,"0","21","1","0","0","13",,,"1.14","66","1543","829","2.41",,"38.3","48.0","28.5",,"330","230","30.0","37"
"USW00003960","2000-01","8.7","0","0","5","4",,,"0","27","7","1","0","9",,,"1.00","70","2530","987","1.57",,"33.2","42.7","23.7",,"320","320","38.9","47"
"USW00003960","2000-02","8.9","4","4","8","7",,,"0","16","0","4","0","11",,,"1.19","80","3151","621","3.12",,"43.0","52.5","33.4",,"140","150","30.0","39"
"USW00003960","2000-03","8.1","5","1","8","5",,,"0","10","0","8","0","19",,,"0.54","82","3665","514","1.46",,"48.5","60.4","36.5",,"310","290","32.0","40"
"USW00003960","2000-04","8.3","8","3","11","7",,,"0","7","0","12","0","29",,,"0.49","85","3996","331","1.96",,"54.1","67.5","40.7",,"310","310","34.0","41"
"USW00003960","2000-05","7.6","159","150","10","7",,,"0","0","0","27","2","41",,,"1.87","91","4035","40","5.52",,"68.7","78.8","58.6",,"270","270","31.1","38"
"USW00003960","2000-06","6.3","378","220","12","9",,,"0","0","0","28","1","45",,,"2.35","90","4047","12","7.39",,"71.9","82.0","61.8",,"20","240","30.0","41"
"USW00003960","2000-07","4.5","696","318","14","7",,,"0","0","0","29","11","55",,,"2.71","94","0","0","7.37",,"76.0","86.0","65.9",,"240","240","36.9","54"
"USW00003960","2000-08","5.4","1113","417","15","7",,,"0","0","0","31","13","59",,,"1.53","100","0","0","5.06",,"78.5","88.6","68.3",,"300","290","36.0","57"
"USW00003960","2000-09","5.6","1260","147","10","4",,,"0","0","0","26","4","35",,,"1.14","95","82","82","2.08",,"67.2","79.9","54.4",,"340","360","25.1","32"
"USW00003960","2000-10","5.1","1300","39","10","3",,,"0","5","0","19","0","27",,,"1.37","88","294","212","1.97",,"59.4","71.2","47.7",,"290","290","23.0","28"
"USW00003960","2000-11","7.6","1305","5","10","6",,,"0","18","0","2","0","14",,,"1.31","81","1038","744","3.48",,"40.4","48.8","31.9",,"280","300","28.0","35"
"USW00003960","2000-12","8.3","1305","0","9","2",,,"2","28","20","0","0","-5",,,"0.62","56","2363","1324","1.28",,"20.9","29.2","12.5",,"290","290","36.0","43"
"USW00003960","2001-01","6.7","0","0","5","4",,,"3","27","5","0","0","-6",,,"0.47","52","3459","1097","1.02",,"29.6","37.9","21.3",,"240","240","28.0","43"
"USW00003960","2001-02","8.3","0","0","8","5",,,"0","17","4","1","0","6",,,"1.08","72","4130","671","2.74",,"35.8","44.9","26.7",,"260","250","31.1","44"
"USW00003960","2001-03","8.1","0","0","9","2",,,"0","20","0","0","0","19",,,"1.06","66","4873","742","1.37",,"41.1","51.9","30.2",,"290","290","38.0","46"
"USW00003960","2001-04","8.9","85","85","8","5",,,"0","2","0","20","1","29",,,"0.57","91","5044","171","2.22",,"62.1","73.5","50.7",,"300","310","33.1","43"
"USW00003960","2001-05","6.7","218","133","15","9",,,"0","0","0","27","2","45",,,"1.05","92","5099","55","4.53",,"67.5","78.6","56.5",,"250","250","28.0","36"
"USW00003960","2001-06","5.6","468","249","10","5",,,"0","0","0","29","8","48",,,"0.64","95","5116","16","2.75",,"72.8","84.5","61.1",,"180","180","29.1","41"
"USW00003960","2001-07","5.1","883","415","13","6",,,"0","0","0","30","13","54",,,"1.04","100","0","0","4.04",,"78.8","89.2","68.5",,"300","310","33.1","41"
"USW00003960","2001-08","4.9","1270","387","11","5",,,"0","0","0","30","16","52",,,"0.78","97","0","0","2.18",,"77.9","89.7","66.1",,"250","250","30.0","40"
"USW00003960","2001-09","4.9","1398","128","8","4",,,"0","0","0","27","3","35",,,"1.17","93","74","74","2.67",,"66.8","80.2","53.4",,"260","270","33.1","45"
"USW00003960","2001-10","7.2","1412","14","8","7",,,"0","3","0","17","0","27",,,"0.93","85","342","267","4.09",,"56.8","68.9","44.8",,"310","320","40.0","52"
"USW00003960","2001-11","6.3","1415","2","9","6",,,"0","7","0","12","0","26",,,"0.89","76","763","421","2.83",,"51.0","63.9","38.2",,"250","250","28.0","38"
"USW00003960","2001-12","7.6","1415","0","11","5",,,"0","18","5","2","0","14",,,"1.34","72","1560","797","3.63",,"39.3","47.6","30.9",,"280","190","25.9","32"
"USW00003960","2002-01","7.2","0","0","8","5",,,"0","23","4","1","0","9",,,"0.99","72","2426","865","2.62",,"37.1","47.3","26.9",,"290","280","30.0","36"
"USW00003960","2002-02","9.2","0","0","6","2",,,"0","21","3","0","0","15",,,"0.59","68","3164","738","0.87",,"38.6","48.6","28.7",,"280","310","29.1","36"
"USW00003960","2002-03","8.9","0","0","12","7",,,"0","15","1","2","0","7",,,"1.11","73","3880","716","3.94",,"41.9","52.3","31.5",,"270","280","38.0","51"
"USW00003960","2002-04","8.5","57","57","12","9",,,"0","3","0","14","1","26",,,"1.07","91","4113","233","4.13",,"58.9","70.5","47.4",,"310","320","38.9","46"
"USW00003960","2002-05","7.2","120","63","14","10",,,"0","0","0","20","1","37",,,"1.41","90","4250","137","6.67",,"62.6","73.5","51.8",,"140","150","32.0","41"
"USW00003960","2002-06","5.4","448","327","7","4",,,"0","0","0","29","13","52",,,"1.87","93","4250","0","4.72",,"76.3","87.0","65.5",,"330","320","32.0","41"
"USW00003960","2002-07","4.5","953","506","5","2",,,"0","0","0","31","20","61",,,"0.76","98","0","0","1.21",,"81.3","92.3","70.3",,"310","310","31.1","38"
"USW00003960","2002-08","4.9","1373","420","11","5",,,"0","0","0","31","11","58",,,"1.27","99","0","0","3.02",,"78.5","89.0","68.1","0","290","280","33.1","48"
"USW00003960","2002-09","4.5","1597","223","6","4",,,"0","0","0","30","10","43",,,"1.09","96","22","22","2.85",,"71.7","85.0","58.5","0","170","240","23.9","31"
"USW00003960","2002-10","5.8","1637","40","12","8",,,"0","2","0","9","1","31",,,"1.61","91","382","360","5.12",,"54.7","64.5","44.9","0","270","250","25.1","35"
"USW00003960","2002-11","7.4","1637","0","12","4",,,"0","16","0","1","0","20",,,"0.30","71","1023","641","1.01",,"43.6","53.2","34.1","0","310","300","36.9","44"
"USW00003960","2002-12","7.4","1637","0","8","5",,,"0","24","5","0","0","7",,,"0.66","66","1907","884","1.73",,"36.5","46.2","26.7","0","150","160","28.0","36"
"USW00003960","2003-01","8.9","0","0","3","2",,,"2","28","12","1","0","-1",,,"0.14","71","3053","1146","0.28",,"28.0","36.7","19.4","0","310","320","25.1","32"
"USW00003960","2003-02","8.3","0","0","15","5",,,"0","23","7","0","0","6",,,"0.59","67","3995","942","1.95",,"31.4","39.3","23.4",,"320","280","31.1","43"
"USW00003960","2003-03","8.1","0","0","12","7",,,"0","13","1","7","0","17",,,"0.80","78","4564","568","2.74",,"46.7","59.1","34.2","0","360","360","38.0","59"
"USW00003960","2003-04","8.7","22","22","11","7",,,"0","2","0","14","0","30",,,"1.02","86","4829","265","4.30",,"56.6","68.2","45.1","0","220","220","36.0","49"
"USW00003960","2003-05","7.2","71","49","17","11",,,"0","0","0","26","0","41",,,"1.47","88","4917","88","5.96",,"63.8","74.4","53.1","0","340","310","29.1","39"
"USW00003960","2003-06","5.4","255","184","11","10",,,"0","0","0","27","2","45",,,"1.91","93","4952","35","7.63",,"70.0","81.1","58.8",,"320","310","38.0","48"
"USW00003960","2003-07","5.8","670","415","6","2",,,"0","0","0","31","17","56",,,"1.46","96","0","0","2.13",,"78.4","89.7","67.1","0","20","20","38.0","48"
"USW00003960","2003-08","5.1","1111","441","11","4",,,"0","0","0","31","17","59",,,"0.61","103","0","0","1.75",,"79.2","91.1","67.4","0","360","360","23.0","28"
"USW00003960","2003-09","5.6","1196","85","11","4",,,"0","0","0","26","0","38",,,"1.64","89","75","75","3.90",,"65.4","77.8","52.9","0","320","310","36.0","43"
"USW00003960","2003-10","5.6","1205","9","11","4",,,"0","0","0","20","0","33",,,"0.99","88","294","219","2.63",,"58.2","71.5","44.9","0","310","300","29.1","37"
"USW00003960","2003-11","8.1","1209","4","12","7",,,"0","11","0","5","0","24",,,"2.06","82","795","501","5.99",,"48.4","58.4","38.4",,"290","280","33.1","44"
"USW00003960","2003-12","8.9","1209","0","12","6",,,"0","18","3","0","0","17",,,"0.65","60","1626","830","2.13",,"38.2","46.0","30.4","0","310","310","29.1","36"
"USW00003960","2004-01","8.7","0","0","8","5",,,"0","27","10","0","0","3",,,"2.05","69","2700","1074","4.04",,"30.3","39.5","21.2","0","310","300","29.1","35"
"USW00003960","2004-02","8.3","0","0","3","1",,,"0","24","2","0","0","14",,,"0.50","67","3557","858","0.61",,"35.4","45.3","25.6","0","270","270","31.1","39"
"USW00003960","2004-03","9.4","3","3","16","6",,,"0","10","0","5","0","22",,,"1.01","77","4070","513","3.85",,"48.6","58.9","38.2",,"300","290","33.1","41"
"USW00003960","2004-04","8.5","45","42","6","5",,,"0","4","0","12","0","29",,,"0.98","86","4348","278","2.52",,"57.1","68.9","45.4","0","280","270","30.0","40"
"USW00003960","2004-05","6.9","240","194","16","10",,,"0","0","0","25","0","41",,,"1.91","89","4414","65","8.71",,"69.2","78.8","59.5","0","10","360","38.9","48"
"USW00003960","2004-06","5.1","443","203","10","4",,,"0","0","0","29","4","49",,,"0.47","91","4418","4","1.45",,"71.9","82.9","60.8",,"20","210","25.1","38"
"USW00003960","2004-07","5.4","768","325","13","9",,,"0","0","0","30","7","53",,,"2.55","95","3","3","6.21",,"75.4","84.9","65.9","0","190","200","21.0","26"
"USW00003960","2004-08","4.9","970","201","16","7",,,"0","0","0","30","4","47",,,"1.32","92","23","20","4.22",,"70.8","82.3","59.4","0","20","310","25.1","46"
"USW00003960","2004-09","4.5","1091","121","6","0",,,"0","0","0","30","0","42",,,"0.06","87","48","24","0.16",,"68.2","82.4","54.1","0","360","360","21.9","25"
"USW00003960","2004-10","6.7","1111","20","14","7",,,"0","1","0","15","0","32",,,"1.92","85","251","203","4.63",,"59.1","69.6","48.6",,"320","320","36.0","40"
"USW00003960","2004-11","7.2","1111","0","13","9",,,"0","5","0","3","0","25",,,"1.45","74","733","482","6.03",,"48.9","56.8","41.0",,"330","340","34.9","43"
"USW00003960","2004-12","7.4","1111","0","5","3",,,"0","21","4","1","0","5",,,"1.18","70","1534","800","2.09",,"36.4","46.2","26.6",,"310","310","29.1","36"
"USW00003960","2005-01","7.6","0","0","11","10",,,"0","20","5","0","0","4",,,"1.84","69","2396","862","8.17",,"34.2","41.3","27.1",,"310","300","38.0","45"
"USW00003960","2005-02","5.1",,,"8","3",,,,,,,,,,,"0.28",,,,"0.78",,,,,,"270","280","23.9","31"
"USW00003960","2005-03","7.8",,,"2","0",,,,,,,,,,,"0.04",,,,"0.05",,,,,,"290","240","29.1","37"
"USW00003960","2005-04","8.5",,"14","11","8",,,"0","0","0","13","0","34",,,"0.81","83",,"234","3.07",,"57.4","68.3","46.5",,"290","240","34.9","51"
"USW00003960","2005-05","6.7",,"96","9","4",,,"0","0","0","25","0","35",,,"0.74","88",,"100","1.30",,"64.9","77.5","52.2",,"10","310","33.1","45"
"USW00003960","2005-06","5.4",,"358","7","3",,,"0","0","0","30","14","53",,,"0.77","99",,"0","1.82",,"76.9","88.7","65.2",,"360","360","34.9","41"
"USW00003960","2005-07","5.4",,"363","9","7",,,"0","0","0","29","12","57",,,"0.78","98","0","0","3.13",,"77.5","88.5","66.5",,"350","350","28.0","36"
"USW00003960","2005-08","4.3",,"398","11","7",,,"0","0","0","31","15","61",,,"1.52","97","0","0","4.51",,"77.8","88.2","67.4",,"120","10","36.9","55"
"USW00003960","2005-09","4.3",,"218","13","6",,,"0","0","0","28","9","40",,,"1.84","95","24","24","7.31",,"71.5","83.8","59.1",,"310","310","34.9","39"
"USW00003960","2005-10","5.4",,"39","6","4",,,"0","4","0","15","0","29",,,"1.31","88","306","282","2.04",,"57.1","69.4","44.9",,"310","310","23.0","29"
"USW00003960","2005-11","8.5",,"4","6","5",,,"0","9","0","8","0","16",,,"1.21","82","838","531","2.84",,"47.4","58.8","36.0",,"260","270","34.9","43"
"USW00003960","2005-12","7.6",,"0","7","4",,,"0","20","8","0","0","6",,,"0.23","60","1838","1000","0.86",,"31.7","39.3","24.1",,"310","300","28.0","32"
"USW00003960","2006-01","9.4","0","0","8","6",,,"0","16","0","1","0","21",,,"0.68","72","2565","727","2.42",,"41.5","50.8","32.3",,"290","280","35.1","44"
"USW00003960","2006-02","7.6","0","0","3","1",,,"0","25","3","2","0","6",,,"0.13","72","3360","794","0.16",,"34.7","47.2","22.2",,"300","360","25.9","32"
"USW00003960","2006-03","9.6","5","5","12","9",,,"0","12","0","7","0","20",,,"1.07","82","3941","581","4.11",,"46.4","56.6","36.2",,"310","260","32.0","40"
"USW00003960","2006-04","8.3","47","42","9","5",,,"0","1","0","21","1","29",,,"0.55","92","4109","168","2.09",,"60.8","74.1","47.5",,"260","260","38.9","49"
"USW00003960","2006-05","7.4","169","122","11","5",,,"0","0","0","22","6","38",,,"0.88","94","4213","104","2.18",,"65.6","76.3","54.8",,"300","310","33.1","38"
"USW00003960","2006-06","6.0","461","292","9","5",,,"0","0","0","30","9","54",,,"1.07","94","4213","0","2.89",,"74.7","86.3","63.2",,"330","330","36.9","43"
"USW00003960","2006-07","4.9","862","400","6","2",,,"0","0","0","27","16","56",,,"1.74","98","0","0","2.26",,"79.8","91.1","68.5",,"270","230","28.0","36"
"USW00003960","2006-08","5.1","1246","384","8","5",,,"0","0","0","31","13","57",,,"0.44","99","0","0","1.35",,"77.4","88.1","66.7",,"320","320","29.1","38"
"USW00003960","2006-09","5.1","1323","77","13","4",,,"0","0","0","25","0","38",,,"1.53","87","76","76","2.85",,"65.0","77.3","52.8",,"330","330","25.9","37"
"USW00003960","2006-10","7.6","1359","36","10","5",,,"0","6","0","10","3","25",,,"1.92","94","461","384","4.15",,"53.8","65.7","41.8",,"350","320","29.1","37"
"USW00003960","2006-11","7.6","1359","0","8","7",,,"0","15","0","5","0","21",,,"2.23","77","1044","584","4.45",,"45.5","56.8","34.2",,"290","280","36.9","46"
"USW00003960","2006-12","7.6","1359","0","7","6",,,"0","14","2","0","0","11",,,"0.47","65","1803","758","1.91",,"40.5","49.7","31.4",,"330","310","30.0","36"
"USW00003960","2007-01","9.2","0","0","12","6",,,"0","25","5","0","0","7",,,"1.44","60","2752","949","3.50",,"34.4","42.3","26.5",,"290","290","32.0","43"
"USW00003960","2007-02","9.2","0","0","6","3",,,"0","24","13","0","0","3",,,"0.67","62","3739","987","1.69",,"29.7","38.8","20.7",,"120","120","33.1","40"
"USW00003960","2007-03","8.5","29","29","12","6",,,"0","10","0","15","0","18",,,"1.27","84","4131","392","2.91",,"53.3","64.2","42.3",,"10","10","36.0","44"
"USW00003960","2007-04","9.4","52","23","8","6",,,"0","6","0","15","1","24",,,"0.73","91","4500","369","2.92",,"53.5","65.4","41.5",,"300","160","28.0","37"
"USW00003960","2007-05","6.3","231","179","15","9",,,"0","0","0","28","0","41",,,"0.87","87","4526","25","3.80",,"70.1","80.5","59.7",,"250","270","28.0","39"
"USW00003960","2007-06","5.4","533","302","8","3",,,"0","0","0","30","12","51",,,"0.86","95","4526","0","1.78",,"75.1","86.4","63.8",,"290","290","25.1","35"
"USW00003960","2007-07","4.3","873","340","10","5",,,"0","0","0","31","10","56",,,"1.26","94","0","0","3.48",,"76.0","87.4","64.5",,"300","210","32.0","39"
"USW00003960","2007-08","4.7","1407","535","4","2",,,"0","0","0","31","26","55",,,"0.24","105","0","0","0.42",,"82.2","94.5","69.9",,"320","310","42.9","49"
"USW00003960","2007-09","4.7","1629","222","6","4",,,"0","0","0","29","7","43",,,"0.60","95","18","18","1.45",,"71.8","84.5","59.1",,"340","340","25.1","30"
"USW00003960","2007-10","6.9","1722","92","12","7",,,"0","3","0","19","3","29",,,"0.64","92","223","205","1.99",,"61.4","73.7","49.1",,"10","10","28.0","37"
"USW00003960","2007-11","6.9","1722","0","7","4",,,"0","19","0","3","0","21",,,"0.77","73","821","598","1.63",,"45.1","56.1","34.0",,"320","300","29.1","36"
"USW00003960","2007-12","7.2","1722","0","14","9",,,"0","25","2","0","0","9",,,"0.55","65","1742","922","2.58",,"35.3","43.3","27.2",,"300","270","31.1","38"
"USW00003960","2008-01","10.1","1","1","6","2",,,"0","27","8","2","0","4",,,"1.71","72","2756","1013","1.95",,"32.4","42.5","22.2",,"290","290","38.9","47"
"USW00003960","2008-02","9.6","1","0","13","4",,,"0","23","8","1","0","12",,,"1.88","74","3712","956","3.57",,"32.0","40.0","24.1",,"280","280","32.0","43"
"USW00003960","2008-03","9.2","1","0","11","9",,,"0","15","0","4","0","11",,,"2.71","77","4362","650","8.65",,"44.0","54.5","33.5",,"300","300","30.0","36"
"USW00003960","2008-04","9.2","10","9","11","5",,,"0","4","0","9","0","29",,,"1.73","82","4723","361","3.81",,"53.3","63.4","43.1",,"130","130","35.1","41"
"USW00003960","2008-05","7.8","49","38","18","14",,,"0","0","0","21","0","37",,,"1.40","89","4861","138","7.74",,"61.8","72.4","51.2",,"310","260","36.0","45"
"USW00003960","2008-06","6.5","361","312","14","6",,,"0","0","0","30","5","54",,,"1.54","92","4861","0","3.63",,"75.4","85.7","65.1",,"270","270","33.1","46"
"USW00003960","2008-07","4.9","745","384","12","11",,,"0","0","0","31","15","58",,,"1.30","97","0","0","4.64",,"77.4","87.9","66.9",,"300","300","40.0","52"
"USW00003960","2008-08","4.3","1037","292","12","5",,,"0","0","0","31","5","54",,,"0.18","96","0","0","0.96",,"74.4","85.7","63.1",,"10","10","25.1","32"
"USW00003960","2008-09","4.7","1168","132","16","4",,,"0","0","0","27","2","48",,,"3.70","93","25","25","7.70",,"68.5","79.2","57.9",,"350","360","36.9","49"
"USW00003960","2008-10","6.0","1189","20","4","3",,,"0","3","0","16","0","27",,,"0.57","85","303","277","1.15",,"56.7","69.1","44.3",,"300","300","30.0","37"
"USW00003960","2008-11","8.1","1189","0","8","3",,,"0","13","1","5","0","18",,,"0.46","77","940","637","1.15",,"43.8","53.3","34.1",,"310","320","29.1","36"
"USW00003960","2008-12","10.5","1189","0","11","7",,,"0","30","8","0","0","4",,,"1.34","69","1944","1003","3.67",,"32.6","42.1","23.1",,"300","310","36.9","45"
"USW00003960","2009-01","8.7","0","0","6","2",,,"1","30","9","0","0","-2",,,"0.22","58","3085","1142","0.41",,"28.2","38.0","18.3",,"310","310","32.0","43"
"USW00003960","2009-02","10.1","0","0","5","4",,,"0","21","3","1","0","9",,,"1.74","70","3827","742","2.97",,"38.5","48.6","28.4",,"300","300","36.0","43"
"USW00003960","2009-03","9.4","7","7","9","6",,,"0","11","0","10","0","16",,,"0.97","84","4351","524","3.18",,"48.3","59.7","36.9",,"260","260","33.1","44"
"USW00003960","2009-04","9.6","44","37","13","11",,,"0","3","0","8","0","30",,,"1.43","87","4688","337","5.25",,"54.3","64.7","43.9",,"310","10","31.1","39"
"USW00003960","2009-05","5.4","130","87","16","12",,,"0","0","0","22","0","41",,,"1.70","88","4784","96","5.52",,"64.7","75.6","53.8",,"80","80","35.1","41"
"USW00003960","2009-06","5.4","481","351","13","9",,,"0","0","0","29","13","47",,,"1.55","99","4790","6","5.13",,"76.5","87.4","65.6",,"310","330","25.9","36"
"USW00003960","2009-07","4.9","766","284","14","5",,,"0","0","0","31","2","56",,,"2.35","93","0","0","4.30",,"74.2","84.1","64.3",,"360","80","25.9","83"
"USW00003960","2009-08","4.9","1042","276","15","5",,,"0","0","0","30","7","51",,,"1.36","95","9","9","4.61",,"73.6","84.6","62.7",,"320","100","38.0","64"
"USW00003960","2009-09","4.3","1142","99","12","6",,,"0","0","0","27","0","40",,,"1.73","84","46","37","3.03",,"67.1","78.1","56.1",,"310","300","30.0","40"
"USW00003960","2009-10","6.7","1142","0","16","13",,,"0","2","0","5","0","29",,,"2.31","75","448","402","10.87",,"52.0","60.6","43.4",,"250","170","25.9","40"
"USW00003960","2009-11","6.0","1142","0","7","3",,,"0","7","0","5","0","28",,,"0.94","76","898","450","1.70",,"49.5","59.7","39.3",,"290","290","25.9","32"
"USW00003960","2009-12","8.3","1142","0","10","7",,,"0","28","7","0","0","10",,,"1.26","56","1912","1014","3.84",,"32.3","39.7","24.9",,"260","260","32.0","45"
"USW00003960","2010-01","7.6","0","0","7","3",,,"2","24","15","0","0","-5",,,"0.59","52","3118","1206","1.43",,"26.1","33.3","18.9",,"290","290","25.9","33"
"USW00003960","2010-02","7.6","0","0","8","4",,,"0","26","6","0","0","12",,,"0.78","56","4104","986","1.69",,"29.8","37.0","22.5",,"300","310","25.9","35"
"USW00003960","2010-03","7.8","0","0","10","6",,,"0","9","0","4","0","19",,,"0.73","82","4675","570","2.05",,"46.6","57.1","36.1",,"20","30","36.0","47"
"USW00003960","2010-04","7.6","27","27","11","7",,,"0","0","0","19","0","34",,,"0.66","84","4835","160","3.36",,"60.6","73.2","48.0",,"260","190","30.0","43"
"USW00003960","2010-05","6.3","149","121","18","10",,,"0","0","0","23","1","36",,,"1.42","90","4917","82","6.69",,"66.3","76.2","56.3",,"340","350","36.0","52"
"USW00003960","2010-06","5.4","534","385","13","7",,,"0","0","0","30","13","58",,,"0.92","94","4917","0","2.89",,"77.8","88.1","67.6",,"320","320","38.9","47"
"USW00003960","2010-07","4.7","1005","471","14","9",,,"0","0","0","31","19","54",,,"1.81","96","0","0","6.48",,"80.2","90.4","69.9",,"320","360","38.9","48"
"USW00003960","2010-08","4.5","1421","416","7","4",,,"0","0","0","31","12","53",,,"0.93","99","0","0","2.34",,"78.4","89.7","67.1",,"330","350","28.0","37"
"USW00003960","2010-09","4.7","1540","119","18","10",,,"0","0","0","27","2","44",,,"1.00","90","36","36","4.98",,"67.8","79.4","56.1",,"340","210","23.0","31"
"USW00003960","2010-10","5.1","1562","22","4","2",,,"0","2","0","22","0","29",,,"0.34","86","275","238","0.65",,"58.0","72.8","43.2",,"270","270","30.0","43"
"USW00003960","2010-11","7.6","1562","0","7","5",,,"0","14","0","7","0","23",,,"2.23","78","814","539","4.38",,"47.0","59.3","34.7",,"330","330","31.1","38"
"USW00003960","2010-12","7.8","1562","0","7","3",,,"0","28","12","0","0","3",,,"0.58","63","1914","1099","1.23",,"29.5","36.7","22.4",,"310","300","38.0","46"
"USW00003960","2011-01","6.7","0","0","8","1",,,"0","31","13","0","0","0",,,"0.40","47","3095","1181","0.69",,"26.9","34.0","19.8",,"300","310","35.1","46"
"USW00003960","2011-02","8.3","0","0","9","6",,,"0","22","8","3","0","6",,,"0.78","72","3921","826","2.02",,"35.5","44.8","26.2",,"310","290","36.9","49"
"USW00003960","2011-03","8.7","5","5","11","8",,,"0","14","0","5","0","24",,,"1.59","80","4541","620","4.86",,"45.2","54.3","36.0",,"310","310","36.9","46"
"USW00003960","2011-04","8.7","31","26","12","10",,,"0","0","0","16","0","33",,,"1.11","86","4754","213","7.05",,"58.8","70.1","47.4",,"90","100","46.1","58"
"USW00003960","2011-05","6.9","157","126","16","9",,,"0","0","0","20","2","33",,,"0.92","90","4913","159","3.13",,"63.9","73.9","54.0",,"310","310","35.1","53"
"USW00003960","2011-06","6.0","481","324","11","9",,,"0","0","0","29","8","57",,,"2.48","95","4913","0","8.62",,"76.2","86.9","65.5",,"310","340","38.9","49"
"USW00003960","2011-07","4.3","1033","551","7","4",,,"0","0","0","31","23","64",,,"2.17","101","0","0","4.16",,"82.8","93.6","71.9",,"360","360","35.1","45"
"USW00003960","2011-08","4.7","1449","416","10","4",,,"0","0","0","31","17","54",,,"0.23","100","0","0","0.81",,"78.4","90.4","66.4",,"330","250","21.9","28"
"USW00003960","2011-09","5.8","1548","99","8","3",,,"0","0","0","23","5","42",,,"1.87","102","91","91","3.34",,"65.3","76.8","53.8",,"360","350","30.0","37"
"USW00003960","2011-10","5.6","1561","13","5","3","0","0","0","0","0","20","0","33","0","0.0","1.10","85","326","235","1.59","0.0","57.8","71.5","44.2",,"330","180","25.9","38"
"USW00003960","2011-11","9.2","1568","7","11","8","0","0","0","6","0","5","0","25","0","0.0","0.98","78","788","462","4.12","0.0","49.8","58.9","40.8",,"310","320","32.0","40"
"USW00003960","2011-12","6.3","1568","0","11","8","0","0","0","20","0","0","0","17","0","0.0","0.60","62","1567","780","3.18","0.0","39.8","47.9","31.7",,"260","250","25.9","37"
"USW00003960","2012-01","8.5","0","0","10","5","0","0","0","22","3","1","0","8","0","0.0","0.76","71","2432","864","2.06","0.0","37.1","47.4","26.9",,"300","280","36.9","47"
